#{"t_start": 1770566283.4226465, "env_id": "AdroitHandRelocate-v1"}
r,l,t
-63.731067,100,606.613759
57.836854,100,607.628992
-102.312927,100,608.610057
14.993483,100,609.626195
-74.622752,100,610.561938
-73.474436,100,611.613304
208.755208,100,612.552703
-17.303992,100,613.443419
162.92923,100,614.418149
-38.18205,100,615.33755
-48.923319,100,616.260951
179.853362,100,617.21345
93.288863,100,618.138544
-66.50339,100,619.143922
141.082289,100,620.054239
126.235176,100,621.042135
105.114713,100,621.958508
-20.940126,100,622.93486
112.944061,100,623.951227
79.454175,100,624.940161
101.714443,100,625.881902
33.060135,100,626.903625
-30.53038,100,628.48839
150.563923,100,629.465437
-42.500685,100,630.391874
-234.24986,100,631.289996
-8.15965,100,632.20968
88.200499,100,633.170152
44.179014,100,634.131468
-2.80414,100,635.078117
137.781273,100,636.070332
84.775529,100,637.081936
96.30033,100,638.100943
-13.841249,100,639.081513
109.026076,100,640.088782
33.481553,100,641.303957
-61.821036,100,642.402241
111.433523,100,643.365375
138.703428,100,644.442063
107.924675,100,645.431531
-334.422845,100,646.495522
54.590248,100,647.614167
75.651714,100,648.612352
65.281478,100,649.620153
98.08063,100,650.667815
-32.295001,100,651.723433
155.602108,100,652.641949
70.100795,100,653.545113
-410.888187,100,654.371688
165.886211,100,655.186419
165.375025,100,656.025687
-11.912063,100,656.902019
106.587596,100,657.720328
-77.184032,100,658.529998
-54.190052,100,659.365365
-12.153945,100,660.163804
144.442274,100,660.977416
188.404425,100,661.751053
-37.359023,100,662.52399
-351.981385,100,663.279629
-366.944536,100,664.033531
36.779074,100,664.799207
174.785649,100,665.640844
15.107325,100,666.465182
156.54557,100,667.342043
78.905643,100,668.2799
188.702294,100,669.20103
73.654495,100,670.100026
101.635326,100,671.017379
-66.381594,100,671.891957
111.856931,100,672.774919
-249.832473,100,673.631723
133.147764,100,675.172534
9.37667,100,676.169125
-81.378436,100,677.17895
-60.947055,100,678.160446
-77.460055,100,679.039868
-3.162022,100,679.866685
-17.387328,100,680.692938
-71.793488,100,681.565082
-104.048871,100,682.451148
-81.175666,100,683.387295
-47.299302,100,684.349735
115.504999,100,685.36057
85.876027,100,686.314441
-6.564858,100,687.328966
201.978614,100,688.320638
88.819377,100,689.255453
-60.615428,100,690.171562
-21.381061,100,691.063949
-397.383755,100,691.926899
200.408489,100,692.808866
25.583695,100,693.67354
153.754044,100,694.556152
216.51898,100,695.450988
169.797065,100,696.347399
-389.170262,100,697.230339
121.228089,100,698.168921
184.771677,100,699.129202
-394.561687,100,700.062309
124.703113,100,701.008564
209.778366,100,701.965624
144.715258,100,702.942
-17.708626,100,703.882119
177.001885,100,704.892964
210.274939,100,705.840385
123.922555,100,706.781783
98.603623,100,707.81879
98.836487,100,708.939552
89.26877,100,709.933081
133.231507,100,711.354028
94.591322,100,712.374231
-18.313767,100,713.300081
-38.273001,100,714.197348
81.712729,100,715.096708
4.756026,100,715.957105
145.942767,100,716.867038
-418.149756,100,717.784591
152.710148,100,718.634947
124.291133,100,719.559041
182.052164,100,720.463693
101.994094,100,721.378669
131.152717,100,722.853729
104.365168,100,723.704916
77.47623,100,724.548581
-23.281678,100,725.430557
-39.52789,100,726.333145
155.06322,100,727.274785
179.592179,100,728.275115
-673.25227,100,729.215625
-231.23946,100,730.080193
-364.787834,100,731.036515
122.422631,100,731.961819
140.778911,100,732.858477
-393.360908,100,733.7518
138.610378,100,734.654473
80.554182,100,735.503045
172.113327,100,736.385651
-284.982399,100,737.227712
142.253629,100,738.118737
87.458438,100,738.96753
147.017068,100,739.867244
-345.392251,100,740.772587
-12.892375,100,741.63114
48.819386,100,742.539583
66.063005,100,743.433069
160.117575,100,744.344726
150.737673,100,745.267732
91.680243,100,746.142289
25.455455,100,747.013753
105.644557,100,748.051297
-44.131159,100,749.002475
130.738449,100,749.916024
149.634161,100,750.81851
146.143867,100,751.720707
108.560841,100,752.589198
13.151898,100,753.484356
45.7686,100,754.351579
-31.404173,100,755.244707
86.733296,100,756.101325
16.978582,100,756.942678
-27.958559,100,757.816564
49.947671,100,758.687596
-64.382383,100,759.566341
137.492509,100,760.423913
-76.764953,100,761.235114
17.294111,100,762.091755
4.804966,100,763.012846
129.033893,100,763.917415
122.808431,100,764.805998
-30.313334,100,765.664412
68.352619,100,766.532376
-6.455128,100,767.9705
85.550633,100,768.843954
56.724035,100,769.721994
-70.746882,100,770.576677
3.623796,100,771.409974
55.764413,100,772.259421
110.48366,100,773.190082
141.507422,100,774.146601
160.482303,100,775.161509
-271.740678,100,776.058081
77.490372,100,776.97455
109.12812,100,777.969095
-41.376718,100,778.938587
58.928475,100,779.836287
17.23702,100,780.742063
109.16711,100,781.621065
-71.514585,100,782.49678
65.977131,100,783.393998
158.359589,100,784.384352
70.311797,100,785.261332
-485.328643,100,786.110262
125.89473,100,786.989464
130.363694,100,787.961833
132.910684,100,789.043022
96.803731,100,790.027281
130.853411,100,790.955019
136.245235,100,791.875936
102.267923,100,792.788532
86.848495,100,793.744491
140.767432,100,794.752026
84.920245,100,795.588759
-48.815303,100,796.450898
-74.206015,100,797.312994
138.862448,100,798.188116
144.222958,100,799.053117
131.425259,100,799.912534
167.591818,100,800.767862
140.242946,100,801.58495
118.504522,100,802.451119
-6.426923,100,803.696015
105.236627,100,805.295953
120.921887,100,807.325523
-78.072042,100,808.794125
-145.441371,100,810.104289
-96.250005,100,811.343971
-200.053579,100,812.671205
-82.750962,100,813.683333
90.204959,100,814.79994
23.79323,100,816.093936
57.975769,100,817.559357
164.279039,100,820.622877
-82.967214,100,822.213126
180.267722,100,823.666466
150.57451,100,825.189547
-297.135444,100,827.477361
81.631287,100,828.877654
11.295651,100,830.315695
85.729864,100,831.661487
102.473864,100,832.598986
165.604824,100,833.523645
141.845726,100,834.490203
186.255977,100,835.901215
155.86514,100,837.367352
49.870966,100,838.842215
122.670721,100,840.31762
173.708222,100,842.069132
119.022504,100,843.43826
72.637119,100,845.008159
86.304007,100,846.537822
93.430367,100,847.846167
-444.959331,100,849.088566
94.855311,100,850.515878
-18.21292,100,851.922975
-276.242458,100,853.31535
154.055599,100,854.711135
102.470184,100,855.65322
84.309455,100,856.562442
145.231336,100,857.41665
21.221664,100,858.30137
50.924568,100,859.181244
-361.581454,100,860.065675
85.802729,100,861.051546
-310.16001,100,861.929239
71.674802,100,862.833687
-237.143616,100,863.769452
95.205244,100,864.778133
117.691337,100,865.761129
141.043527,100,866.758174
74.499613,100,867.770625
131.749501,100,868.76083
106.753654,100,869.777787
96.825411,100,870.731147
116.821357,100,871.69932
74.383415,100,872.633674
77.789101,100,873.579579
182.284983,100,874.515446
127.280272,100,875.44793
146.747941,100,876.387908
-410.01251,100,877.327117
104.119111,100,878.278374
152.894483,100,879.716372
161.20389,100,880.807055
131.173605,100,881.894951
-39.45826,100,882.844205
-38.670915,100,884.098511
180.527132,100,885.073036
-3.975658,100,886.04041
94.871256,100,887.045478
-53.316769,100,888.018038
170.240445,100,889.112129
86.051621,100,889.992042
125.842382,100,890.943375
-366.132798,100,891.865757
189.391537,100,892.775937
41.429113,100,893.60725
-88.807531,100,894.466253
-7.601231,100,895.328295
143.421484,100,896.242825
-262.788105,100,897.143429
169.459253,100,898.028482
180.078125,100,898.911302
156.432166,100,899.796107
-42.754348,100,900.674509
69.896209,100,901.603294
71.772979,100,902.481385
138.070476,100,903.338746
-35.92863,100,904.192866
-45.106208,100,905.03008
123.829718,100,905.946858
142.039696,100,906.806814
90.903126,100,907.675244
106.353464,100,908.545134
28.84146,100,909.40405
42.638219,100,910.290253
130.654304,100,911.200105
104.967748,100,912.083588
-62.088338,100,912.986901
-348.80708,100,913.901052
75.941982,100,914.863537
108.413646,100,915.807643
132.652696,100,916.766126
-34.619313,100,917.621421
58.714997,100,918.487406
92.896249,100,919.341639
170.82091,100,920.278099
