#{"t_start": 1770629432.379544, "env_id": "AdroitHandRelocate-v1"}
r,l,t
33.712019,100,141.322075
120.845839,100,142.103869
-1.787649,100,142.912289
-143.739678,100,143.745574
41.4,100,144.527223
101.152321,100,145.280642
4.731872,100,146.045234
20.963809,100,146.816666
-258.732604,100,147.564417
-188.957778,100,148.3139
-213.972053,100,149.087223
-251.477732,100,149.882741
47.4,100,151.034286
47.6,100,151.797984
42.4,100,152.549448
47.4,100,153.341229
32.7,100,154.120495
32.0,100,154.903475
33.3,100,155.693574
36.4,100,156.459697
72.822199,100,157.223739
103.507173,100,157.993557
62.754422,100,158.725674
112.880677,100,159.505085
72.031242,100,160.273711
56.66265,100,161.044341
51.873094,100,161.899918
-269.207723,100,162.74017
31.8,100,163.57113
36.4,100,164.390847
34.6,100,165.209861
58.877956,100,166.042326
-269.137896,100,172.11445
33.1,100,172.992995
60.263363,100,173.872811
65.577519,100,174.773661
-244.441216,100,175.65642
-117.720982,100,176.586805
77.519146,100,177.487723
46.299454,100,178.352165
50.407816,100,179.209803
39.111414,100,180.053358
33.0,100,180.853414
37.5,100,181.694716
43.9,100,182.539166
42.7,100,183.337529
33.1,100,184.159491
50.356239,100,184.98271
38.6,100,185.830955
-245.288299,100,186.65436
39.6,100,187.484614
38.5,100,188.346648
36.7,100,189.599653
35.5,100,190.496133
-41.5,100,191.358532
34.9,100,192.122719
80.607095,100,192.945828
32.1,100,193.729894
-91.04021,100,194.488046
-132.024804,100,195.329888
39.0,100,196.065542
37.6,100,196.89661
43.2,100,197.636772
41.9,100,198.38162
46.7,100,199.129205
45.2,100,199.86856
47.5,100,200.629532
46.4,100,201.368701
43.8,100,202.123374
45.7,100,202.904107
41.0,100,203.765847
42.5,100,204.604024
42.0,100,206.146772
46.0,100,207.000781
42.1,100,207.842579
119.95632,100,208.695617
40.3,100,209.535267
42.9,100,210.332967
41.9,100,211.11949
38.5,100,211.861909
37.2,100,212.646093
39.4,100,213.354046
37.4,100,214.079918
46.5,100,214.808817
44.6,100,215.519058
48.1,100,216.239397
48.9,100,216.979235
46.7,100,217.841591
49.8,100,218.771372
47.3,100,219.637874
40.4,100,220.493074
46.1,100,221.465142
33.9,100,222.730193
42.3,100,223.644485
34.7,100,224.553415
45.4,100,225.446473
45.1,100,226.353531
42.3,100,227.280121
37.4,100,228.153924
42.7,100,229.00834
41.5,100,229.910661
37.5,100,230.786474
-54.1,100,231.714088
-80.8,100,232.527633
27.2,100,233.300348
326.748809,100,234.104612
26.2,100,234.91213
109.101172,100,235.704353
112.015243,100,236.51574
2.169692,100,237.281191
-322.4,100,238.09655
-342.7,100,238.923019
-345.7,100,240.172168
-325.3,100,241.080369
-79.434052,100,241.932798
100.767289,100,242.759145
52.4,7,242.814145
416.239907,100,243.706541
41.8,100,244.621959
42.4,100,245.603265
43.3,100,246.58321
-52.7,100,247.382962
34.8,100,248.255185
45.4,100,249.098044
45.3,100,249.975987
45.0,100,250.878607
44.5,100,251.708449
21.2,100,252.543175
24.1,100,253.368928
16.5,100,254.257543
28.5,100,255.145883
24.1,100,256.048235
36.247429,100,261.874027
42.4,100,262.839645
35.6,100,263.673458
54.2,14,263.787876
31.6,100,264.631711
48.0,100,265.52555
34.4,100,266.369045
36.1,100,267.188006
36.2,100,268.032144
37.7,100,268.843839
20.4,100,269.65394
73.0625,12,269.748006
-327.723708,100,270.625883
43.6,100,271.487307
-112.6,100,272.326916
38.2,100,273.170666
52.3,15,273.289603
14.0,100,274.177732
10.9,100,275.03476
16.1,100,275.866921
19.2,100,276.742428
45.7,100,277.60359
23.8,100,278.475628
41.1,100,279.671931
294.083453,100,280.584319
37.1,100,281.55804
46.9,100,282.44779
44.6,100,283.295034
44.4,100,284.242295
47.0,100,285.120562
30.9,100,285.975545
-342.4,100,286.829288
-287.9,100,287.754498
-209.49219,100,288.600625
19.0,100,289.449239
24.3,100,290.232636
-15.972001,100,290.989179
-143.027405,100,291.771076
30.8,100,292.576654
313.209972,100,293.379604
297.180725,100,294.166481
57.1,17,294.314354
90.937931,19,294.482398
32.3,100,295.237307
36.2,100,295.996123
172.853308,100,297.200669
-196.881051,100,298.064081
16.7,100,298.870069
43.2,100,299.644614
22.3,100,300.418437
20.3,100,301.21162
36.0,100,302.042708
26.0,100,302.815775
14.4,100,303.568871
27.6,100,304.346804
55.8,22,304.516362
54.4,19,304.692565
25.2,100,305.422881
-111.7,100,306.20916
118.089278,30,306.429087
18.5,100,307.209067
20.0,100,307.980366
-183.6,100,308.737382
92.958195,24,308.940862
28.1,100,309.727501
29.2,100,310.482323
342.888585,100,311.292292
24.8,100,312.042409
27.5,100,313.179804
52.22684,100,313.965827
21.0,100,314.711702
308.615669,100,315.461604
406.90295,100,316.246292
324.10691,100,317.026383
334.749941,100,317.90155
374.981417,100,318.739645
-226.1,100,319.523363
413.605437,100,320.370455
29.4,100,321.221004
29.0,100,322.065577
32.2,100,322.973224
33.1,100,323.786421
40.802069,100,324.644002
30.4,100,325.434923
26.1,100,326.229988
36.0,100,327.061108
44.1,100,327.90933
27.3,100,328.761133
23.8,100,329.973559
21.4,100,330.783195
23.0,100,331.603118
28.5,100,332.391317
-67.667043,100,333.1923
28.1,100,334.019927
23.410194,100,334.842952
28.1,100,335.681517
-30.9,100,336.579599
31.1,100,337.381278
32.7,100,338.196038
31.4,100,339.01005
31.1,100,339.824894
30.3,100,340.599941
14.4,100,341.334313
22.8,100,342.169515
13.1,100,343.016045
24.6,100,343.87104
23.9,100,344.714668
21.7,100,345.558549
27.8,100,352.745485
30.1,100,353.671154
19.9,100,354.64745
24.1,100,355.589412
-70.1,100,356.554392
23.9,100,357.518796
38.0,100,358.430968
40.0,100,359.301596
22.6,100,360.133033
182.27533,100,360.978372
115.572084,100,361.820541
-171.722732,100,362.669418
52.0,8,362.740016
22.2,100,363.607472
41.8,100,364.494361
27.8,100,365.343908
25.2,100,366.272607
24.2,100,367.168293
44.3,100,368.085557
45.0,100,368.995945
44.5,100,369.908257
38.2,100,371.227401
41.8,100,372.042356
32.0,100,372.840646
31.6,100,373.605276
-77.407308,100,374.460209
19.2,100,375.243649
24.0,100,376.117134
25.6,100,376.907223
17.5,100,377.689463
39.3,100,378.493032
4.138528,100,379.251845
110.934287,100,380.011612
183.226826,100,380.759611
-143.0,100,381.567781
30.9,100,382.351465
15.114967,100,383.113233
34.3,100,383.906554
24.1,100,384.733936
-32.511855,100,385.495908
57.5,28,385.702068
20.9,100,386.875456
35.563722,100,387.744729
81.222096,100,388.600047
29.7,100,389.393851
30.3,100,390.202268
163.293813,100,390.979254
28.3,100,391.749069
27.5,100,392.508079
27.4,100,393.257544
26.8,100,394.104901
-161.604185,100,394.877206
-65.00067,100,395.611481
-60.430407,100,396.456739
26.1,100,397.389175
24.8,100,398.279514
93.156774,100,399.096002
38.2,100,399.939089
-251.6,100,400.830528
-7.2,100,401.774579
21.3,100,402.619895
53.7,15,402.758237
-297.6,100,404.015727
91.403186,17,404.179213
21.0,100,405.084579
23.6,100,405.999538
112.855813,100,406.890679
17.8,100,407.741975
92.21583,100,408.584608
20.0,100,409.441487
16.8,100,410.2942
20.9,100,411.113799
8.9,100,411.967372
23.1,100,412.782183
32.9,100,413.661567
18.3,100,414.755049
27.2,100,415.668484
-38.505517,100,416.614635
28.5,100,417.586905
290.65935,100,418.822709
73.807169,10,418.947357
180.344099,100,420.520141
290.514081,100,421.936311
342.366379,100,423.380113
338.27201,100,425.441291
-94.678604,100,426.809628
-105.267534,100,428.211751
122.237306,100,429.509826
24.6,100,430.854013
138.109142,100,432.23884
372.108187,100,434.323331
68.598914,100,435.771656
272.708298,100,437.2312
-152.695238,100,438.581901
117.512887,100,439.572816
269.362788,100,440.397485
-72.005979,100,441.211468
-20.9,100,442.028098
42.3,100,442.979462
16.48931,100,443.915955
34.1,100,444.852961
36.2,100,445.757248
23.7,100,446.728943
37.1,100,447.75645
25.1,100,455.901569
59.568735,10,455.995733
-291.7,100,456.946699
34.7,100,457.846239
52.7,9,457.951664
52.8,9,458.037188
-275.6,100,459.018413
-322.7,100,459.880135
-319.7,100,460.927065
-325.1,100,462.096519
-317.4,100,463.139202
398.811043,100,464.206802
261.955788,100,465.103749
-238.1,100,466.067696
429.001286,100,467.248612
-151.2,100,468.268848
36.3,100,469.352282
73.648627,13,469.466531
53.100567,100,470.427191
-252.9,100,471.404465
106.290536,100,472.449386
35.2,100,473.455028
32.0,100,474.300194
26.2,100,475.218362
-93.778245,100,476.574459
-319.0,100,477.481141
-322.3,100,478.392429
81.215169,13,478.556324
-19.096903,100,479.496022
35.9,100,480.399163
33.5,100,481.295546
24.1,100,482.176509
26.2,100,483.27409
-278.9,100,484.439817
54.9,13,484.572029
243.942395,100,485.72063
261.37592,100,487.128883
-339.3,100,488.384122
250.160951,100,489.526199
81.607684,15,489.679392
-361.2,100,490.700459
-352.9,100,491.675451
74.249251,11,491.802381
276.974337,100,492.760536
-355.0,100,493.665097
40.6,100,494.658636
40.6,100,495.544032
39.9,100,497.18898
39.9,100,498.287132
41.9,100,499.406522
40.7,100,500.495173
37.3,100,501.438454
43.1,100,502.501371
40.2,100,503.391714
45.7,100,504.368099
46.4,100,505.319447
43.3,100,506.361685
44.5,100,507.237596
41.6,100,508.317473
47.0,100,509.254915
28.2,100,510.204159
45.8,100,511.178801
45.5,100,512.135958
46.4,100,512.990776
42.2,100,513.836124
40.4,100,514.663028
39.1,100,515.54294
44.6,100,516.830957
-124.506261,100,517.749592
36.5,100,518.807942
33.7,100,519.812775
33.8,100,520.957177
30.0,100,521.867145
219.620258,100,522.704198
34.0,100,523.486335
36.2,100,524.4616
31.7,100,525.36123
198.709943,100,526.248432
45.0,100,527.071968
44.1,100,527.945596
45.0,100,528.843111
34.3,100,529.712493
-313.7,100,530.687535
26.7,100,531.535912
25.0,100,532.536077
35.1,100,533.435799
23.9,100,534.409048
22.2,100,535.860935
27.8,100,536.860495
33.6,100,537.894041
29.5,100,538.941507
33.5,100,539.910616
31.7,100,540.880106
43.1,100,541.716856
43.9,100,542.526481
46.7,100,543.424001
44.7,100,544.21918
47.5,100,545.004007
46.2,100,545.861235
46.1,100,546.65831
26.7,100,547.453266
33.7,100,548.342749
45.4,100,549.120445
87.023296,18,549.26596
-45.0,100,550.222533
45.6,100,551.224103
43.2,100,552.252449
53.2,12,552.421877
41.7,100,553.321092
18.5,100,561.641987
30.8,100,562.562615
28.8,100,563.457102
25.4,100,564.411237
26.2,100,565.375616
27.0,100,566.414818
427.892942,100,567.463441
26.0,100,568.544553
30.2,100,569.528935
134.240029,22,569.727842
52.8,7,569.804807
36.4,100,570.862513
24.3,100,571.929849
115.840624,19,572.10432
37.9,100,573.295009
159.953736,100,574.339232
396.0684,100,575.348654
139.848674,100,576.553996
89.030694,19,576.745046
-95.174815,100,577.758291
30.9,100,578.849673
33.2,100,580.066872
-221.5,100,581.152131
8.9,100,582.80983
30.5,100,583.783584
-36.907825,100,584.789996
35.3,100,585.685837
33.3,100,586.567661
33.0,100,587.503127
29.1,100,588.451606
29.6,100,589.577569
32.0,100,590.845271
31.0,100,591.778971
-271.023554,100,592.821961
-321.9,100,593.799763
57.3,20,594.107724
30.5,100,595.24135
-241.804605,100,596.194693
30.3,100,597.428421
-341.3,100,598.426942
203.458017,100,599.382948
35.0,100,600.375151
36.384381,100,601.309167
-288.0,100,602.566775
35.8,100,603.96704
42.4,100,605.103435
-74.1,100,606.057494
35.4,100,607.025067
59.4,28,607.280308
34.3,100,608.356734
46.3,100,609.323683
-326.2,100,610.389601
-331.0,100,611.404916
-146.744989,100,612.274248
-320.1,100,613.276107
-197.260915,100,614.299462
-235.227738,100,615.173415
33.9,100,616.072285
29.5,100,617.002555
-282.9,100,617.895817
42.6,100,618.801281
-298.4,100,619.757647
-277.0,100,620.688291
32.7,100,621.909377
35.6,100,622.93357
38.8,100,624.662587
35.5,100,625.932956
-277.0,100,627.067133
-292.5,100,628.231717
31.7,100,629.217504
37.5,100,630.206412
31.4,100,631.152165
-232.9,100,632.08245
34.6,100,632.957978
-308.192614,100,633.875726
35.7,100,634.872484
204.135744,100,636.742444
38.7,100,638.140063
380.200324,100,639.327269
44.0,100,640.517618
25.4,100,642.746172
42.5,100,644.068934
197.33247,100,645.179151
28.6,100,646.32845
-242.3,100,647.701611
-300.6,100,649.065613
22.9,100,649.991484
35.8,100,650.796045
-323.2,100,651.622872
23.9,100,652.456104
-330.8,100,653.290929
19.6,100,654.111757
40.2,100,654.8934
43.8,100,655.747502
42.4,100,656.588507
43.4,100,657.582673
46.9,100,658.41984
43.9,100,659.384723
34.6,100,660.408087
38.5,100,661.286769
25.5,100,662.144004
26.5,100,662.998544
58.9,32,663.285271
321.57261,100,664.263523
26.0,100,665.219971
31.4,100,673.609419
-242.2,100,674.955272
19.4,100,676.521162
25.2,100,677.540509
24.9,100,678.728768
-54.3,100,680.374183
31.3,100,682.394409
28.8,100,683.671046
27.2,100,685.079285
33.4,100,686.334857
16.2,100,687.161458
27.0,100,688.328858
19.9,100,689.063423
20.1,100,689.794375
21.6,100,690.512612
21.8,100,691.23969
20.9,100,692.025528
22.2,100,692.770186
21.7,100,693.521745
22.7,100,694.197486
25.7,100,695.409476
28.3,100,696.19288
27.0,100,696.983395
19.1,100,697.774468
41.4,100,698.595191
27.6,100,699.529046
-22.448905,100,700.447313
27.0,100,701.553768
20.4,100,702.424001
34.0,100,703.253843
-11.6,100,704.08477
21.7,100,704.94429
26.0,100,705.903399
23.6,100,706.772743
28.2,100,707.667731
41.4,100,708.515359
23.2,100,709.442117
35.9,100,710.40239
31.8,100,711.489266
33.6,100,712.440321
-26.5,100,713.841414
23.9,100,714.845972
77.805695,100,716.103205
33.3,100,717.372777
35.2,100,718.967169
161.845415,100,720.606822
3.566582,100,721.89068
-80.9,100,723.011533
42.9,100,723.95244
39.6,100,724.864519
47.7,100,725.948906
47.0,100,726.962479
37.3,100,727.952619
48.1,100,729.003384
45.8,100,729.96731
44.7,100,730.952335
40.9,100,731.880235
32.5,100,732.798738
40.8,100,733.633301
36.2,100,734.498056
113.244897,18,734.650185
78.419798,100,736.215767
36.5,100,737.259933
243.772159,100,738.123973
-129.396699,100,738.968894
215.697611,38,739.360837
53.2,14,739.569426
-230.180096,100,740.707059
97.935179,14,740.875924
39.2,100,742.116383
29.9,100,743.627158
20.5,100,744.933356
32.4,100,746.305697
22.3,100,747.767618
34.4,100,748.975364
31.7,100,749.790321
33.7,100,750.620169
28.7,100,751.475175
41.8,100,752.486951
14.8,100,753.409847
39.2,100,754.281246
31.0,100,755.166547
36.0,100,756.098697
44.4,100,757.431277
45.3,100,758.306221
26.1,100,759.242236
42.2,100,760.079721
29.6,100,760.890536
26.8,100,762.230901
44.7,100,763.120918
43.7,100,764.179654
42.8,100,765.084332
42.9,100,766.01546
35.7,100,766.817471
41.2,100,767.964067
30.8,100,769.216692
40.2,100,770.109796
-99.4,100,771.032715
-236.053734,100,771.929402
108.484378,100,773.056531
-36.771151,100,774.192741
88.669391,100,775.205373
73.391114,100,776.228553
-9.71221,100,785.788567
-235.7,100,786.812749
36.2,100,787.835547
-31.525953,100,788.936666
35.2,100,789.82067
36.0,100,790.73544
30.0,100,791.659128
34.4,100,792.649111
299.749179,100,793.824153
26.4,100,794.901248
32.1,100,796.005924
38.2,100,797.015763
19.6,100,798.427203
35.4,100,799.969375
31.7,100,801.247438
30.0,100,802.093974
34.3,100,803.330448
35.2,100,804.37083
36.2,100,805.490235
31.6,100,807.016963
24.7,100,808.513588
28.3,100,809.601438
39.0,100,810.777771
-77.7,100,811.900863
36.8,100,813.154595
83.473624,16,813.513784
26.7,100,814.741204
22.8,100,815.726605
69.217491,13,815.906518
21.5,100,817.13219
34.0,100,818.041553
28.2,100,819.172648
33.5,100,820.071401
27.2,100,820.960657
32.5,100,821.8903
-27.9,100,822.831756
32.9,100,823.829517
33.0,100,824.835331
29.7,100,825.807137
38.0,100,826.738054
35.7,100,827.665024
34.5,100,828.695719
27.4,100,830.338518
39.5,100,831.32485
-228.7,100,832.397613
24.9,100,833.386491
43.1,100,834.624829
43.5,100,835.621374
41.6,100,836.586618
116.363013,25,836.855381
42.2,100,837.884716
38.7,100,838.817387
39.4,100,840.303518
40.8,100,841.636887
22.5,100,842.790033
39.9,100,843.756375
43.1,100,844.68196
44.1,100,845.599775
43.5,100,846.530654
34.6,100,847.599998
48.6,100,848.548969
20.8,100,849.508877
41.1,100,850.404264
25.1,100,851.69124
32.6,100,852.647419
145.149928,100,853.544147
18.8,100,854.554418
29.4,100,855.687012
34.9,100,856.694826
33.2,100,857.527186
24.0,100,858.402375
22.5,100,859.174781
36.8,100,860.152196
26.6,100,861.088067
25.7,100,861.973493
33.4,100,862.860801
28.924003,100,863.789336
27.5,100,864.729382
42.5,100,865.681057
44.2,100,866.562627
-167.3,100,867.533641
35.9,100,868.488091
25.5,100,869.535443
19.6,100,871.062633
-186.0,100,871.969163
32.7,100,872.800839
26.6,100,873.624086
36.0,100,874.80301
32.1,100,875.924407
36.5,100,877.14281
33.2,100,878.117696
45.6,100,879.055504
22.6,100,879.974122
45.7,100,881.114086
14.9,100,882.156158
34.1,100,883.087236
56.1,18,883.265434
28.7,100,884.235651
31.5,100,885.196018
37.2,100,886.163081
31.5,100,887.030087
-312.681597,100,888.022638
39.7,100,889.138227
34.1,100,890.214755
38.7,100,899.751977
33.2,100,901.01809
32.9,100,902.12737
29.1,100,903.268146
42.5,100,904.334906
17.7,100,905.509841
36.6,100,906.653216
20.0,100,907.708752
32.1,100,908.70169
22.4,100,909.626659
24.0,100,910.459557
23.4,100,911.405097
21.0,100,912.238925
24.6,100,913.076618
24.8,100,914.188886
75.779186,100,915.018916
27.0,100,916.002563
29.9,100,917.059027
31.2,100,917.924291
80.065177,100,918.768407
31.5,100,920.079132
21.6,100,921.042722
25.3,100,922.001968
19.3,100,923.060359
29.3,100,923.951316
20.8,100,924.898742
14.7,100,925.788318
42.6,100,926.922895
14.4,100,927.860006
34.1,100,928.74852
25.5,100,929.683135
21.2,100,930.662615
20.9,100,931.439455
141.425939,100,932.488738
17.3,100,933.432129
15.1,100,934.289889
104.775411,100,935.264244
29.9,100,936.224439
-42.985901,100,937.265874
59.493448,100,938.060021
128.796251,100,939.394338
118.191186,100,940.489732
33.5,100,941.553245
33.1,100,942.52487
29.6,100,943.508719
38.0,100,944.407665
36.0,100,945.284446
41.9,100,946.177995
27.9,100,947.141087
40.5,100,948.186784
30.8,100,949.173112
36.9,100,950.097494
44.0,100,950.975751
32.0,100,951.897644
39.9,100,952.841194
43.8,100,953.738168
29.7,100,954.723798
39.4,100,955.733733
32.1,100,956.76582
37.3,100,958.030544
28.7,100,959.796687
44.9,100,960.77735
45.8,100,961.804328
27.4,100,962.833118
30.7,100,963.762241
24.1,100,964.66801
29.9,100,965.578041
29.0,100,966.48658
28.3,100,967.589319
17.1,100,968.418917
37.5,100,969.273283
24.1,100,970.381316
26.2,100,971.710732
22.4,100,973.032323
41.1,100,974.374591
20.1,100,975.63897
-91.0,100,976.967962
37.6,100,978.427388
34.1,100,979.697729
27.6,100,980.675987
43.3,100,982.05068
32.6,100,982.994956
33.5,100,983.984643
31.8,100,985.110718
35.4,100,986.029006
34.4,100,986.925456
34.7,100,988.133533
36.8,100,989.465954
31.3,100,990.562116
30.3,100,991.476594
28.7,100,992.303888
34.5,100,993.099952
38.5,100,993.96522
26.8,100,994.92252
71.284009,100,995.844813
-39.5,100,996.853291
37.1,100,997.828247
33.3,100,998.705238
55.758515,100,999.524043
-57.6,100,1000.371817
37.5,100,1010.12132
60.8,34,1010.449269
285.724236,100,1011.361871
217.035474,100,1012.260949
35.2,100,1013.109492
20.2,100,1013.876553
40.8,100,1014.744509
77.71315,100,1015.653582
59.8,27,1015.91756
35.8,100,1016.928406
41.0,100,1017.868373
78.76775,100,1018.74311
23.0,100,1019.570743
31.5,100,1020.449409
28.6,100,1021.478892
38.2,100,1022.669317
95.784256,100,1023.754034
35.4,100,1024.716791
164.649568,100,1025.788347
40.8,100,1026.69343
46.6,100,1027.635867
42.8,100,1028.977287
0.4,100,1029.950903
43.9,100,1030.781259
35.6,100,1031.630918
35.8,100,1032.706269
43.3,100,1033.824062
38.2,100,1035.031365
28.9,100,1035.90554
27.2,100,1037.079946
42.9,100,1038.228397
37.4,100,1039.079386
33.0,100,1040.038853
36.3,100,1041.286298
41.0,100,1042.328152
35.7,100,1043.433686
36.9,100,1044.330622
43.6,100,1045.235632
31.8,100,1046.155392
42.2,100,1047.233312
-52.423561,100,1048.5049
76.299058,46,1048.929265
23.9,100,1050.379154
43.4,100,1051.43949
46.6,100,1052.527816
40.8,100,1053.549889
44.5,100,1054.563162
42.4,100,1055.534402
41.4,100,1056.41191
47.6,100,1057.277629
48.6,100,1058.666583
47.9,100,1059.481263
45.7,100,1060.235859
46.8,100,1061.140036
38.9,100,1062.006767
294.766948,100,1062.987829
48.4,100,1064.086182
45.2,100,1065.092589
35.7,100,1066.075236
47.5,100,1066.988658
29.2,100,1068.04442
47.6,100,1068.970792
38.6,100,1070.389024
34.9,100,1071.50551
47.1,100,1072.592955
33.7,100,1073.657436
32.6,100,1074.533018
34.2,100,1075.507325
50.490053,100,1076.486478
44.5,100,1077.492656
47.2,100,1078.434611
143.991735,29,1078.686098
46.8,100,1079.652196
99.345636,18,1079.831537
25.4,100,1080.785567
35.1,100,1081.760038
47.0,100,1082.725646
46.8,100,1083.701098
37.6,100,1084.634382
41.4,100,1085.577284
34.5,100,1086.466905
-28.5,100,1087.290564
39.4,100,1088.150398
44.1,100,1089.710866
38.1,100,1090.94697
38.5,100,1092.03095
43.9,100,1093.075905
39.1,100,1094.207932
40.9,100,1095.278535
45.0,100,1096.33314
36.3,100,1097.314896
45.1,100,1098.325222
45.1,100,1099.482968
43.7,100,1100.475837
45.4,100,1101.496919
44.5,100,1102.564896
43.1,100,1103.562859
41.7,100,1104.570361
40.1,100,1105.68953
45.5,100,1106.6476
44.9,100,1107.533463
44.7,100,1108.527235
37.4,100,1109.440414
44.2,100,1119.748816
46.2,100,1120.988122
40.2,100,1122.337818
38.9,100,1123.668214
122.260901,100,1124.974833
19.5,100,1126.26795
28.8,100,1127.482294
29.6,100,1128.74227
60.957335,10,1128.866317
-235.4,100,1130.064158
82.652574,17,1130.277287
19.0,100,1131.424002
29.2,100,1132.597534
392.817439,100,1133.762958
16.6,100,1135.030948
453.91009,100,1136.409949
74.388858,11,1136.552613
26.6,100,1137.827238
33.9,100,1139.166747
30.8,100,1140.380846
39.0,100,1141.369945
38.0,100,1142.348644
124.110626,100,1143.29778
277.420326,100,1144.620101
24.4,100,1145.502049
20.6,100,1146.46492
25.9,100,1147.360154
43.0,100,1148.276663
-56.9,100,1149.174587
208.813167,100,1150.011102
43.2,100,1150.85107
70.587393,100,1151.729273
49.589832,100,1152.544378
58.0,17,1152.729002
40.0,100,1153.567281
65.3,62,1154.086229
26.5,100,1154.869715
30.6,100,1155.642665
96.391534,18,1155.824032
58.7,20,1155.976519
-95.5,100,1156.791755
468.594502,100,1157.670452
32.6,100,1158.600795
4.186854,100,1159.447246
114.317723,82,1160.107469
25.5,100,1160.95382
21.1,100,1162.180131
101.668316,21,1162.337636
27.8,100,1163.081648
