#{"t_start": 1770569909.0736148, "env_id": "AdroitHandRelocate-v1"}
r,l,t
30.024719,100,1.737484
-106.711006,100,1.814663
-75.210907,100,1.891141
81.246953,100,1.970484
-81.052436,100,2.052547
-78.192429,100,2.126716
-68.826449,100,2.20064
18.982458,100,2.269404
27.863154,100,2.356739
13.455554,100,2.427786
35.83791,100,3.811838
-25.246627,100,4.732076
115.531715,100,5.736833
-42.711833,100,6.630136
-91.049613,100,7.483332
-95.838403,100,8.357761
-97.134217,100,9.168332
-110.498861,100,9.973528
-77.656921,100,10.831628
-73.418038,100,11.732924
-78.561751,100,12.631605
-95.28048,100,13.517168
-66.138973,100,14.383323
-63.279175,100,15.341668
-65.540003,100,16.308922
81.06361,100,17.235563
9.749741,100,18.244415
-12.476527,100,19.129658
-9.153887,100,20.014729
-49.819436,100,20.884719
175.483902,100,21.751642
83.384533,100,22.629457
18.344308,100,23.508898
71.510377,100,24.424273
124.552002,100,25.336885
-0.495471,100,26.242245
-27.441779,100,27.298485
123.80948,100,28.15399
-1.126809,100,28.969638
-475.379269,100,29.736816
-54.789487,100,30.596293
-99.780266,100,31.394324
-104.83695,100,32.141969
-107.535424,100,33.00611
-72.267225,100,34.19069
-802.998824,100,34.983064
-64.219591,100,35.766962
114.372973,100,36.541071
163.946067,100,37.397227
168.194051,100,38.29375
80.49868,100,40.009461
28.233153,100,40.921679
45.807204,100,41.827438
-65.695362,100,42.813499
-9.737047,100,43.72552
-29.974837,100,44.734991
59.965103,100,45.599941
-77.17084,100,46.480288
-27.243441,100,47.356689
-36.83184,100,48.223872
-41.781585,100,49.085012
129.429604,100,49.98161
-83.337461,100,50.896255
82.303589,100,51.765726
-78.526899,100,52.637554
28.674427,100,53.602443
100.814277,100,54.522344
-14.742872,100,55.401156
25.575456,100,56.298162
-20.731393,100,57.270596
-21.654813,100,58.301085
-48.12643,100,59.307255
0.353695,100,60.304011
68.796671,100,61.28657
78.37533,100,62.264767
143.536822,100,63.244033
-25.435484,100,64.19916
-48.422337,100,65.121387
-32.964875,100,66.096166
-4.277308,100,67.081609
18.580932,100,68.050995
-43.155888,100,69.020985
25.493897,100,69.961418
0.732376,100,70.914207
-73.211643,100,71.939423
-46.765134,100,72.993107
-29.925879,100,74.091537
97.480907,100,75.035273
160.611528,100,76.040161
127.23459,100,77.00719
-5.851264,100,77.842036
48.440481,100,78.680675
24.339264,100,79.550181
-19.446819,100,80.436607
-410.598383,100,81.297163
-36.285323,100,82.140754
-61.847231,100,82.973569
-480.912564,100,83.853333
-45.421837,100,84.75909
49.495089,100,85.650281
195.129014,100,87.111294
186.056038,100,88.003065
10.821404,100,88.922843
-373.156666,100,89.940863
159.539985,100,90.964414
149.540467,100,91.896616
-11.881624,100,93.217935
179.701952,100,94.29352
100.996164,100,95.443465
177.425664,100,96.408594
180.933727,100,97.312518
163.414935,100,98.357357
151.34053,100,100.149979
-235.540078,100,101.789897
-215.488099,100,103.285925
-344.194786,100,104.179257
151.119271,100,105.202108
-316.514942,100,106.12883
64.850277,100,107.030186
91.187048,100,107.936832
14.416401,100,108.87268
136.46452,100,110.007666
102.263738,100,110.818192
67.925986,100,111.590841
83.758471,100,112.364975
-30.584169,100,113.150247
171.435043,100,113.966012
118.094562,100,114.731161
-13.191394,100,115.541132
146.566797,100,116.417059
70.209187,100,117.353557
203.476069,100,118.228502
179.181309,100,119.149814
70.622727,100,120.071058
193.591842,100,121.000315
162.154244,100,121.871548
219.605925,100,122.774794
114.667514,100,123.664819
-320.548475,100,124.523722
155.508227,100,125.381073
124.4323,100,126.230273
46.612895,100,127.070378
185.242934,100,127.914829
155.491554,100,128.767051
108.216075,100,129.620972
176.020212,100,130.460099
57.258336,100,131.303149
116.179817,100,132.158028
-23.419443,100,133.02865
-30.666976,100,133.890671
-37.947103,100,135.214655
43.109372,100,136.056749
-4.672956,100,136.833445
85.216158,100,137.664343
-94.642245,100,138.574008
-19.595897,100,139.540943
-15.69209,100,140.413103
7.636504,100,141.330765
25.90628,100,142.193879
-140.074023,100,143.033954
142.03126,100,143.818574
108.518112,100,144.664374
146.864405,100,145.514368
106.434402,100,146.390924
106.409235,100,147.286486
115.486635,100,148.114594
55.048284,100,149.056618
26.316243,100,149.886804
-61.985841,100,150.741139
-22.158562,100,151.550602
-14.250573,100,152.372424
-17.423743,100,153.171848
-40.996576,100,153.974653
-240.804642,100,154.742753
-5.170355,100,155.520663
-64.306557,100,156.293256
-72.34183,100,157.038728
-34.403058,100,157.747732
-81.49543,100,158.493928
-54.134464,100,159.24104
75.124545,100,160.044589
-18.04493,100,160.74106
13.181649,100,161.48198
123.009983,100,162.214172
4.076546,100,162.940867
134.675022,100,163.68869
121.607353,100,164.466621
15.954569,100,165.236537
157.071723,100,166.014197
189.575225,100,166.843012
154.457745,100,167.630521
150.317934,100,168.408959
101.250328,100,169.194084
93.415865,100,169.963558
114.230833,100,170.721835
-457.862641,100,171.443392
183.843158,100,172.200224
54.463935,100,172.914741
14.900183,100,173.637028
169.530087,100,174.365341
33.294351,100,175.592665
148.87398,100,176.414463
62.722989,100,177.291179
-89.229566,100,178.142974
-55.09919,100,179.218353
-67.882082,100,180.294955
-67.849092,100,181.230286
-60.822976,100,182.14686
26.195484,100,183.092372
-21.568816,100,184.014522
-7.905232,100,184.946579
-21.689433,100,185.832332
84.80773,100,186.730645
-63.712087,100,187.617921
206.344597,100,188.596347
172.494023,100,189.452581
46.09245,100,190.360478
145.531621,100,191.253569
154.553652,100,192.088118
144.86789,100,193.084113
138.521254,100,194.114389
141.548625,100,195.069926
178.828584,100,195.982291
118.043545,100,196.810841
41.457194,100,197.675094
161.616903,100,198.629515
111.228423,100,199.518759
172.261266,100,200.479004
183.536854,100,201.39101
195.380341,100,202.333008
177.914236,100,203.240896
176.942324,100,204.179541
194.921736,100,205.062302
100.472158,100,205.905896
157.875013,100,206.801109
113.629726,100,207.699708
166.845134,100,208.608485
223.908662,100,209.591556
223.54016,100,210.664493
143.149533,100,211.655655
212.740361,100,212.686698
167.718716,100,213.630434
141.874179,100,214.580193
166.063057,100,215.443862
183.540336,100,216.37449
101.272322,100,217.280474
71.840042,100,218.289729
73.540202,100,219.22365
0.983821,100,220.157966
128.52022,100,221.193842
89.03488,100,222.631717
125.465752,100,223.572875
155.038603,100,224.476089
42.296542,100,225.441097
-28.769823,100,226.418747
167.037947,100,227.381973
-50.17712,100,228.417236
145.468614,100,229.356006
172.34922,100,230.280926
50.076889,100,231.173579
155.744587,100,232.088944
144.731762,100,232.987515
136.467879,100,233.970754
176.670796,100,235.025002
11.904514,100,236.023701
143.531614,100,236.979527
-307.171391,100,237.90089
196.888821,100,238.864355
-398.962248,100,239.841013
134.612728,100,240.876286
172.592249,100,241.86118
194.533823,100,242.822747
157.021694,100,243.83657
172.601967,100,244.825137
208.166225,100,245.920407
232.57156,100,246.881571
176.143386,100,247.835355
204.038311,100,248.77528
-322.925772,100,249.789513
203.885381,100,250.762017
187.436448,100,251.738672
193.434805,100,252.849891
206.79146,100,253.963044
201.941722,100,254.980433
215.286183,100,256.086616
176.991576,100,257.314513
201.76961,100,258.401147
208.345288,100,259.536536
197.49986,100,260.569247
53.22425,100,261.674902
88.426088,100,262.696325
138.933456,100,263.601085
-16.963775,100,264.533308
191.606727,100,265.442206
124.89648,100,266.433272
182.752293,100,267.33282
5.177504,100,268.34193
165.066492,100,269.279292
148.776473,100,270.22619
178.337162,100,271.157909
-28.665593,100,272.728462
93.235085,100,273.638634
-19.068975,100,274.532327
-5.250471,100,275.520288
-391.665452,100,276.454767
11.698802,100,277.40224
-19.41368,100,278.259881
-9.450772,100,279.202392
-3.533501,100,280.168868
-87.857481,100,281.086577
75.491119,100,282.004559
63.128241,100,282.902444
-158.829053,100,283.782861
30.731933,100,284.66626
117.404211,100,285.580627
197.405166,100,286.464581
144.862233,100,287.464994
126.67644,100,288.358058
96.213722,100,289.30766
56.700149,100,290.217267
141.14332,100,291.180395
127.546007,100,292.081692
105.225091,100,292.94987
198.767891,100,293.878926
135.197292,100,294.792333
147.018399,100,295.69617
201.986413,100,296.630341
152.335569,100,297.597376
126.339569,100,298.582875
194.730811,100,299.553548
158.546344,100,300.614412
206.139393,100,301.630317
161.314929,100,302.653579
176.952651,100,303.665298
155.089817,100,304.664454
125.127989,100,305.695304
148.981334,100,306.72508
140.590089,100,307.736614
155.142916,100,308.758344
127.462191,100,309.698648
116.593497,100,310.69786
128.282311,100,311.673336
169.661374,100,312.671312
146.188418,100,313.658463
106.946831,100,314.64296
215.891346,100,315.613738
173.991482,100,316.563449
178.572415,100,317.548024
200.457521,100,318.611439
162.972229,100,319.731177
193.433541,100,321.253827
176.199474,100,322.245814
174.015073,100,323.259043
155.224803,100,324.277176
177.414871,100,325.245091
174.37294,100,326.226336
173.516583,100,327.147748
187.291685,100,328.080353
-77.781754,100,329.009727
-66.000752,100,329.890899
164.03147,100,330.801985
236.961544,100,331.801109
-30.809395,100,332.750736
89.471271,100,333.706943
29.851644,100,334.641189
133.755372,100,335.627647
-389.291407,100,336.673362
29.886637,100,337.614767
23.62149,100,338.644283
-39.007984,100,339.609128
-65.067477,100,340.565644
55.899559,100,341.457771
182.461009,100,342.391065
139.163647,100,343.26741
191.183083,100,344.218981
-7.80009,100,345.117604
158.719296,100,346.053487
82.561926,100,347.106317
81.570402,100,348.169083
-50.495649,100,349.223222
100.071009,100,350.215923
-31.437668,100,351.105922
41.772284,100,352.189073
-60.806432,100,353.16652
92.860167,100,354.040815
-8.510928,100,354.942422
-50.022474,100,355.790313
137.160843,100,356.703898
6.967217,100,357.793938
-43.382674,100,358.724069
204.029475,100,359.657484
169.315086,100,360.62755
165.010617,100,361.573496
140.249288,100,362.532497
159.612515,100,363.500098
134.284307,100,364.451931
135.290824,100,365.398074
75.086378,100,366.349773
107.48985,100,367.302827
221.988995,100,368.257309
-337.650244,100,369.7216
167.591204,100,370.793368
106.190997,100,371.753592
77.897963,100,372.725012
1.685402,100,373.713007
94.3393,100,374.682498
169.649656,100,375.651694
207.943735,100,376.621444
88.488453,100,377.71134
93.31209,100,378.681548
109.946009,100,379.66286
98.177451,100,380.609433
103.78188,100,381.611837
117.545996,100,382.567878
87.820765,100,383.520644
113.613226,100,384.476288
53.152498,100,385.472841
104.227053,100,386.451957
77.806357,100,387.521841
58.096294,100,388.548321
-49.770235,100,389.520403
130.992127,100,390.48705
147.529201,100,391.419266
74.272513,100,392.366836
137.446707,100,393.287545
112.424072,100,394.240843
21.108652,100,395.153484
157.227227,100,396.092637
191.139005,100,396.975153
165.539858,100,397.996882
147.576228,100,398.93202
148.632854,100,399.800986
125.910791,100,400.786716
140.635357,100,401.767259
163.780073,100,402.711474
149.522151,100,403.869062
193.51295,100,404.85275
221.317391,100,405.825392
201.624699,100,406.712099
132.010564,100,407.624968
182.677059,100,408.523418
204.043382,100,409.462185
145.467569,100,410.38791
189.14945,100,411.358984
188.242318,100,412.323186
127.497503,100,413.373914
178.924541,100,414.300482
159.174566,100,415.25664
159.019078,100,416.171668
168.062197,100,417.194633
-393.148897,100,418.685955
180.51859,100,419.746286
184.145541,100,420.725265
152.736494,100,421.832091
99.350016,100,422.840324
-156.257788,100,423.84996
145.857148,100,424.85407
156.856894,100,425.78549
112.527117,100,426.757805
-74.031497,100,427.706289
160.293184,100,428.648521
165.178325,100,429.580256
146.548853,100,430.57716
144.558964,100,431.464386
43.649967,100,432.411182
-43.916036,100,433.34075
-36.569833,100,434.289325
11.194923,100,435.316998
-60.126964,100,436.267678
-88.860802,100,437.164605
-54.13154,100,438.06341
-19.520903,100,438.962782
6.72501,100,439.952789
21.460103,100,440.849146
22.05683,100,441.715029
0.361126,100,442.605908
49.355161,100,443.550961
35.467176,100,444.451623
35.939723,100,445.447028
91.366019,100,446.362793
12.3373,100,447.259719
-13.297396,100,448.198638
-18.555066,100,449.034791
-25.328805,100,449.966382
-21.996439,100,450.856691
53.088321,100,451.79821
21.568298,100,452.69207
52.880197,100,453.619652
-17.83187,100,454.660772
-158.546601,100,455.775795
2.937034,100,456.813839
4.403981,100,457.799878
147.974567,100,458.780311
159.990546,100,459.798757
37.028461,100,460.946574
78.193063,100,461.864184
148.527415,100,462.811383
170.138795,100,463.746425
-326.692063,100,464.635195
167.76657,100,465.609327
178.050914,100,467.004025
182.002321,100,467.951973
143.441821,100,468.946781
198.19209,100,469.94449
134.644277,100,470.948066
176.279457,100,472.012399
142.297022,100,472.937855
169.86379,100,473.864189
11.716877,100,474.850057
179.358405,100,475.933074
38.104204,100,476.899941
-331.060144,100,477.843031
25.551513,100,478.779609
8.877918,100,479.71686
152.228661,100,480.694879
174.164461,100,481.67913
31.174444,100,482.672748
96.158589,100,483.619881
210.5307,100,484.610421
207.962195,100,485.569715
139.489723,100,486.751698
-46.281642,100,487.972281
-7.03302,100,489.07641
48.850568,100,490.186556
-0.433682,100,491.193196
-25.089267,100,492.430522
18.696644,100,493.511088
-37.7615,100,494.468458
-16.243771,100,495.471604
-11.675276,100,496.501501
-19.055419,100,497.415375
-12.42998,100,498.350068
8.328567,100,499.314485
140.091075,100,500.30206
170.377571,100,501.345446
178.14042,100,502.359539
-18.376616,100,503.345822
178.576506,100,504.350805
153.869111,100,505.326833
148.445749,100,506.295048
186.586185,100,507.337945
-72.574383,100,508.2
130.812834,100,509.041126
55.326954,100,509.879787
81.466538,100,510.722749
119.986012,100,511.642325
41.023848,100,512.561694
43.420094,100,513.490329
-2.391394,100,514.457968
81.741265,100,515.330626
139.674624,100,516.762725
-64.768498,100,517.745132
-284.098184,100,518.65509
62.074664,100,519.555963
17.739737,100,520.466341
63.716384,100,521.487683
7.496458,100,522.865502
143.442332,100,523.981586
28.803437,100,524.962222
-297.416303,100,525.924531
-14.572205,100,526.844682
-52.059487,100,528.028225
-25.465689,100,528.987903
45.887044,100,529.904061
48.4392,100,530.832129
57.180458,100,531.741602
68.280734,100,532.664376
-248.503492,100,533.56918
-260.706744,100,534.454288
50.566396,100,535.376803
12.81415,100,536.303721
108.4018,100,537.196155
112.983403,100,538.172329
109.070664,100,539.064327
42.765558,100,540.023305
46.876799,100,541.035333
96.244399,100,541.983131
84.169755,100,542.956876
91.752713,100,543.929417
91.358271,100,544.914651
62.910121,100,545.906202
-1.086974,100,546.881701
-41.328428,100,547.917359
-14.915488,100,548.96525
117.126226,100,549.956159
183.830592,100,550.939529
-9.481014,100,551.970935
130.924146,100,552.940679
10.630038,100,553.915109
25.975397,100,554.843085
179.161005,100,555.758258
-18.980907,100,556.683555
143.052427,100,557.620329
-49.911058,100,558.752702
18.827576,100,559.782487
159.985561,100,560.863175
-11.369957,100,561.83043
71.685663,100,562.837136
92.81328,100,563.830246
25.568952,100,564.855226
45.304616,100,566.62608
-23.092068,100,567.648422
41.146877,100,568.539096
54.45557,100,569.489347
17.994469,100,570.37939
75.56915,100,571.298028
143.602342,100,572.20127
170.979542,100,573.117308
119.984349,100,574.23916
79.389677,100,575.122411
-13.23148,100,575.966532
127.953351,100,576.861866
104.817119,100,577.786897
-36.023303,100,578.714382
127.736581,100,579.677187
16.562435,100,580.587583
16.454526,100,581.558772
105.813708,100,582.495345
134.475249,100,583.597156
127.577585,100,584.663296
161.628048,100,585.617517
90.114989,100,586.537601
173.524429,100,587.457989
160.971832,100,588.420968
189.673691,100,589.343209
177.175836,100,590.270104
171.591383,100,591.210793
125.209423,100,592.113628
156.54461,100,593.048625
175.976637,100,594.034869
186.623738,100,595.0305
155.62113,100,595.943089
69.322023,100,597.198246
134.652997,100,598.13035
191.691707,100,599.090087
118.802892,100,600.039327
-25.453876,100,601.014365
53.407754,100,601.994915
-51.435514,100,602.988405
151.338832,100,603.906308
9.172791,100,604.866773
169.314218,100,605.809315
149.305086,100,606.823526
141.91185,100,607.843924
1.81675,100,608.889271
129.556413,100,609.854482
160.221405,100,610.866668
-17.467111,100,611.868363
-2.173524,100,612.857563
-4.874006,100,613.892869
102.766273,100,615.27064
107.226431,100,616.176694
9.704819,100,617.035334
175.120838,100,617.945895
177.709123,100,618.819956
177.907406,100,619.713521
135.867698,100,620.636626
184.970434,100,621.57922
181.481785,100,622.519551
200.011763,100,623.488799
212.871878,100,624.454103
135.472222,100,625.44576
170.466378,100,626.38123
174.91541,100,627.320083
64.421841,100,628.246055
181.15881,100,629.175265
196.125154,100,630.105275
62.733093,100,630.944104
178.726972,100,631.819756
135.47599,100,632.673759
163.048398,100,633.531678
218.767268,100,634.407171
203.588344,100,635.23371
121.856244,100,636.081126
46.860765,100,636.900683
-48.633687,100,637.764406
125.931706,100,638.61539
108.245277,100,639.543827
-244.107642,100,640.398505
209.554348,100,641.298775
80.657782,100,642.209471
143.321375,100,643.018466
34.393423,100,643.929139
83.752012,100,644.779795
57.702693,100,645.597142
114.758653,100,646.465793
64.946951,100,647.268867
145.71863,100,648.0919
107.860708,100,649.026064
-1.993591,100,649.854196
78.120389,100,650.710363
40.973253,100,651.678152
87.515461,100,652.538055
147.06173,100,653.425306
119.429575,100,654.351932
101.082596,100,655.30261
118.477142,100,656.217662
152.03395,100,657.091852
159.048788,100,658.019878
132.269423,100,658.97716
89.111664,100,660.317213
-25.786657,100,661.172177
28.116874,100,662.072141
84.55988,100,662.930367
-385.348415,100,663.822589
16.46194,100,664.71816
87.771492,100,665.614519
42.713062,100,666.482466
105.753186,100,667.443682
-334.292768,100,668.365485
89.213067,100,669.335587
124.376193,100,670.323088
66.991546,100,671.348855
51.316163,100,672.297069
65.74756,100,673.284093
47.161834,100,674.188424
14.294625,100,675.092782
90.854894,100,675.938521
33.823674,100,676.765764
93.249253,100,677.654095
88.905619,100,678.572049
147.569852,100,679.477041
40.080118,100,680.306284
92.404323,100,681.209483
131.58292,100,682.094153
102.941768,100,683.012017
27.237855,100,683.910429
150.633398,100,684.872818
132.612249,100,685.832504
129.123667,100,686.78652
151.436199,100,687.724656
132.790231,100,688.668281
122.449414,100,689.632829
134.113372,100,690.598841
217.165732,100,691.529009
150.584978,100,692.46854
161.95299,100,693.401984
32.067268,100,694.283713
205.055923,100,695.229428
114.528222,100,696.112091
191.664696,100,696.994695
176.160998,100,697.967322
61.1348,100,698.876537
178.446745,100,699.885075
215.49059,100,700.864311
202.872522,100,701.838896
182.588716,100,702.729171
104.807813,100,703.679489
177.482933,100,704.583493
169.673022,100,705.489161
189.223305,100,706.90287
177.044396,100,707.804929
193.988554,100,708.8421
169.298886,100,709.752114
204.938996,100,710.675307
147.738315,100,711.545342
152.014914,100,712.482343
190.931601,100,713.464982
151.521004,100,714.417521
162.206852,100,715.370467
185.174151,100,716.322663
150.125898,100,717.271839
235.051972,100,718.25426
41.812585,100,719.17331
183.913323,100,720.151225
183.76317,100,721.126242
169.699095,100,722.010328
68.370664,100,722.946793
144.994703,100,723.822114
174.175937,100,724.671995
36.076142,100,725.535482
46.043083,100,726.405204
132.349018,100,727.281848
126.558695,100,728.137177
176.148184,100,729.174744
209.629701,100,730.068811
163.421991,100,731.016946
194.740178,100,731.976423
218.271686,100,732.885237
189.466276,100,733.844526
181.952084,100,734.862172
169.984743,100,735.838111
200.865973,100,736.77542
146.44891,100,737.635645
207.826463,100,738.526466
53.251427,100,739.441644
177.172126,100,740.346012
202.825858,100,741.220437
212.46101,100,742.124606
217.304706,100,742.987014
194.397792,100,743.852371
218.361995,100,744.756108
79.916654,100,745.689606
72.708351,100,746.615517
186.296417,100,747.497019
160.940864,100,748.369628
205.060669,100,749.295186
155.897549,100,750.186714
164.824753,100,751.078446
161.393781,100,751.951807
166.960778,100,753.300086
173.18818,100,754.548346
180.971934,100,755.500278
197.03343,100,756.517534
186.256271,100,757.440819
191.22619,100,758.339963
169.006479,100,759.229669
140.518134,100,760.543849
168.024854,100,761.615552
197.029557,100,763.669943
125.048714,100,766.980463
149.092079,100,769.673159
169.544955,100,772.609574
189.012464,100,774.855086
151.499373,100,776.56798
192.877978,100,778.162225
159.402633,100,779.993634
163.917923,100,781.497352
175.58183,100,782.959229
-205.771639,100,784.393209
188.993105,100,785.546878
180.630403,100,787.612368
174.636552,100,788.709252
196.379125,100,789.679125
161.328085,100,791.299783
171.053582,100,792.450889
134.533761,100,793.444011
182.873466,100,794.460034
199.994853,100,795.539762
191.616181,100,796.855009
162.03156,100,797.847082
193.450289,100,798.87682
176.554407,100,800.041396
139.308534,100,801.034671
169.125896,100,802.048004
185.948744,100,803.024347
143.376313,100,804.006125
173.527176,100,804.997774
207.141963,100,805.987415
202.109077,100,807.001308
159.779788,100,807.967422
158.876854,100,808.895414
123.156411,100,809.82882
205.848355,100,810.85742
204.71654,100,812.602336
105.446461,100,813.512626
213.236913,100,814.424088
138.966304,100,815.362624
185.000995,100,816.250884
172.085667,100,817.247428
13.813966,100,818.800944
-110.797287,100,819.724997
211.142393,100,820.860104
140.716642,100,821.889163
91.635235,100,822.830484
18.595368,100,823.793914
-67.206203,100,824.833557
-95.99419,100,825.898358
121.761489,100,827.332446
122.09506,100,828.856881
165.573988,100,830.140997
161.170842,100,831.121242
14.961988,100,832.115508
3.895316,100,833.15864
96.114292,100,834.581503
145.747854,100,836.0295
105.195796,100,837.338489
-64.263491,100,838.480743
-56.557142,100,839.672229
211.799996,100,840.913571
43.697455,100,842.13318
56.163217,100,843.351026
186.604884,100,844.652683
16.431138,100,845.970567
-63.774127,100,847.23391
183.577814,100,848.616342
163.05393,100,849.828481
131.084747,100,851.040698
128.839624,100,852.260198
105.269378,100,853.450842
69.66799,100,854.427294
104.617258,100,855.437471
-4.446838,100,856.470772
205.89837,100,857.513106
82.516857,100,858.709251
228.559188,100,859.728948
2.038315,100,860.746551
75.245202,100,861.676929
115.927112,100,862.606915
92.033436,100,863.520685
141.351071,100,864.443039
205.532197,100,865.363168
66.587267,100,866.269757
213.805859,100,867.126954
98.594158,100,867.990866
56.777488,100,868.827393
188.969848,100,869.677598
197.308278,100,870.513047
178.952685,100,871.395081
183.582064,100,872.291241
188.559375,100,873.623272
168.841837,100,874.523612
185.954091,100,875.433232
178.113587,100,876.305164
200.052996,100,877.289097
174.714322,100,878.343209
176.629415,100,879.395154
-40.169459,100,880.363296
47.744801,100,881.273306
190.305629,100,882.404524
146.294728,100,883.3639
34.255547,100,884.322622
182.941529,100,885.270224
200.895199,100,886.197741
-255.105392,100,887.077333
171.137775,100,887.931846
