#{"t_start": 1770631167.9698179, "env_id": "AdroitHandRelocate-v1"}
r,l,t
24.9,100,161.738698
31.8,100,162.50767
22.6,100,163.224251
23.3,100,169.21204
33.3,100,170.047236
37.6,100,170.897887
34.5,100,171.772231
33.6,100,172.673809
30.7,100,173.516878
33.6,100,174.39207
31.6,100,175.308382
30.9,100,176.172251
37.0,100,177.084499
35.7,100,177.9739
34.1,100,178.859507
29.4,100,179.714322
34.1,100,180.566951
30.9,100,181.461893
34.3,100,182.340649
30.0,100,183.146384
26.9,100,183.994595
35.6,100,184.894276
39.2,100,185.85014
39.6,100,187.167604
36.0,100,188.172981
35.2,100,189.12389
-25.5,100,190.095062
25.7,100,191.061597
-283.0,100,191.983975
30.1,100,192.93661
-250.217727,100,193.830708
-270.6,100,194.728859
24.7,100,195.622283
34.5,100,196.451714
-129.16279,100,197.267712
25.5,100,198.114436
21.9,100,198.982553
28.3,100,199.826523
219.480689,100,200.696922
19.9,100,201.452496
15.0,100,202.30781
16.5,100,203.108343
22.2,100,203.877377
27.5,100,205.328277
-80.0,100,206.259548
15.2,100,207.146338
28.8,100,208.03976
26.6,100,208.914142
-294.4,100,209.780427
27.6,100,210.67784
10.2,100,211.526109
32.4,100,212.357288
15.5,100,213.218124
16.9,100,214.046732
31.5,100,214.859704
11.8,100,215.701781
17.6,100,216.55317
23.4,100,217.437224
18.9,100,218.327507
19.7,100,219.179547
16.5,100,219.998189
19.8,100,220.878094
23.9,100,221.767233
33.1,100,223.054393
24.4,100,224.046185
27.3,100,224.968215
23.1,100,225.844087
14.9,100,226.628394
24.9,100,227.364409
16.8,100,228.153382
12.7,100,228.928284
116.308018,100,229.667462
12.2,100,230.428687
18.8,100,231.163632
7.3,100,231.931759
-171.392714,100,232.680032
4.0,100,233.417215
134.004033,100,234.167244
156.990969,100,234.904224
128.140352,100,235.634201
188.595612,100,236.382636
151.787365,100,237.187848
156.776672,100,237.944185
327.595633,100,239.178672
99.947031,100,239.984138
797.188924,45,240.428953
292.785626,100,241.276135
18.2,100,242.126041
13.7,100,242.9239
13.3,100,243.67836
20.0,100,244.413336
23.4,100,245.192319
11.3,100,245.923156
-70.7,100,246.660265
28.7,100,247.432317
16.8,100,248.164229
26.2,100,248.938185
36.9,100,249.701901
37.1,100,250.469296
-158.824622,100,251.250516
-178.0,100,251.996872
-334.9,100,252.752418
26.3,100,253.54012
19.0,100,259.389387
-322.6,100,260.26378
-213.872644,100,261.122013
-211.52518,100,261.943205
-280.293672,100,262.821875
-320.1,100,263.652863
-235.48581,100,264.459432
25.7,100,265.275667
26.0,100,266.112702
25.7,100,266.921821
24.3,100,267.722035
21.6,100,268.457835
15.7,100,269.171994
22.5,100,269.881726
18.5,100,270.589463
20.2,100,271.355755
14.8,100,272.077059
13.1,100,272.818932
17.3,100,273.615709
21.6,100,274.339222
23.1,100,275.461883
22.5,100,276.250565
13.9,100,277.083669
9.8,100,277.867196
28.7,100,278.591784
22.2,100,279.317368
11.9,100,280.028613
12.0,100,280.742187
14.5,100,281.465347
10.3,100,282.170987
502.3,10,282.242227
15.8,100,282.973547
21.7,100,283.722032
38.9,100,284.434919
36.4,100,285.166387
33.0,100,286.103925
126.820645,100,287.06443
34.7,100,288.000603
27.8,100,288.934689
33.9,100,289.791776
34.6,100,290.676464
37.7,100,292.055458
32.8,100,293.004325
38.8,100,293.84935
36.7,100,294.694444
35.0,100,295.549806
38.5,100,296.405712
21.1,100,297.232463
37.2,100,298.081396
36.8,100,298.931124
37.8,100,299.774524
37.7,100,300.619417
34.4,100,301.45956
31.7,100,302.357908
34.3,100,303.233626
35.8,100,304.074647
39.9,100,304.978572
39.5,100,305.837447
39.1,100,306.729735
37.1,100,307.652565
37.4,100,308.551905
38.3,100,309.767526
28.9,100,310.670624
37.5,100,311.613118
38.8,100,312.528002
34.7,100,313.446647
37.6,100,314.368547
36.9,100,315.268228
565.081646,16,315.405491
-119.462476,100,316.201912
34.8,100,316.938258
11.5,100,317.678596
192.74852,100,318.454397
316.003206,100,319.241993
524.864424,9,319.311882
316.115109,100,320.121915
991.581253,63,320.59215
305.826858,100,321.331988
491.778283,100,322.087368
287.784463,100,322.863724
242.775441,100,323.620766
263.564449,100,324.385977
349.265401,100,325.156673
197.6751,100,326.326232
546.734494,10,326.411994
18.7,100,327.188808
20.6,100,327.998837
23.1,100,328.845831
29.2,100,329.668173
120.556204,100,330.444168
24.6,100,331.264178
-177.846923,100,332.106325
26.4,100,332.933972
180.31828,100,333.828254
49.230309,100,334.732955
23.9,100,335.637718
29.5,100,336.532142
21.9,100,337.348826
35.7,100,338.196036
128.135412,100,339.14175
188.660749,100,340.034802
189.459455,100,340.859367
-127.811294,100,341.675353
525.484523,9,341.759373
226.333493,100,342.532759
32.7,100,349.53393
34.4,100,350.431437
163.461041,100,351.357421
38.8,100,352.26507
37.0,100,353.164874
28.2,100,354.050172
-20.6,100,354.926188
34.7,100,355.843437
38.9,100,356.793712
26.8,100,357.693702
29.3,100,358.59168
243.287659,100,359.535354
508.886223,100,360.461521
180.370814,100,361.34823
525.071595,15,361.492039
24.0,100,362.342378
141.982303,100,363.190998
24.2,100,364.056486
23.2,100,364.9342
92.065856,100,365.786227
28.2,100,366.728435
216.259721,100,367.933313
24.8,100,368.845973
299.456024,100,369.719706
556.898338,11,369.807769
172.824056,100,370.656903
337.095699,100,371.505678
113.492571,100,372.379628
124.422637,100,373.199685
503.4,17,373.349642
13.0,100,374.226212
24.4,100,375.104167
27.5,100,375.911082
18.2,100,376.66915
192.720915,100,377.482331
29.2,100,378.239308
21.4,100,378.990341
546.518077,16,379.104026
212.991171,100,379.817744
24.4,100,380.563878
651.19237,23,380.73563
575.398469,14,380.851795
-80.84241,100,381.555852
-8.9,100,382.27524
23.1,100,382.997863
534.676056,10,383.073121
-259.800985,100,384.174536
555.272528,12,384.262075
22.5,100,384.980524
20.9,100,385.705369
-108.167142,100,386.475761
513.787913,8,386.539192
217.443059,100,387.316531
10.9,100,388.086046
-0.2,100,388.853958
126.427158,100,389.615358
16.2,100,390.432782
-24.9,100,391.283297
30.7,100,392.106928
285.454213,100,392.889637
33.0,100,393.616069
15.3,100,394.3545
30.5,100,395.097382
31.0,100,395.840086
29.8,100,396.577228
34.2,100,397.338298
30.0,100,398.070551
33.7,100,398.820562
34.0,100,399.900203
31.2,100,400.648506
110.507115,100,401.452603
24.9,100,402.208166
502.2,11,402.294701
155.716757,100,403.057034
154.007971,100,403.829788
23.8,100,404.648347
23.8,100,405.394922
93.738809,100,406.33683
-164.0,100,407.221862
530.806819,100,408.181005
169.542874,100,409.082658
25.9,100,409.911591
278.642546,100,410.84177
290.992556,100,411.756677
95.515365,100,412.620767
513.71453,9,412.694494
207.602757,100,413.520728
576.545313,15,413.648343
524.910344,9,413.73198
271.919165,100,414.578037
576.460174,14,414.689859
24.3,100,415.484082
556.617042,12,415.585559
-134.383051,100,416.796788
502.5,12,416.913212
29.0,100,417.785614
513.325904,7,417.866778
-131.791203,100,418.730445
502.5,12,418.857271
51.512785,100,419.735381
513.687404,9,419.81109
-164.180585,100,420.696631
513.482336,8,420.776758
233.463247,100,421.667091
187.908727,100,422.589531
502.3,8,422.669324
-94.187451,100,423.64918
555.245006,13,423.781464
524.715003,9,423.869129
576.903967,15,424.021634
119.580482,100,424.943958
47.309259,100,425.799604
-29.6564,100,426.649662
-110.523145,100,427.479657
75.23843,100,428.344594
307.615784,100,429.206642
293.081272,100,430.033045
179.401837,100,430.909583
25.661844,100,431.736536
280.091451,100,432.605852
135.282762,100,433.474331
200.828157,100,440.285923
556.004801,100,441.358168
199.734583,100,442.400831
330.903394,100,443.43907
317.025538,100,444.467339
269.561217,100,445.524992
216.542531,100,446.536643
267.5195,100,447.479839
28.6,100,448.420604
555.450869,14,448.601626
33.2,100,449.531961
709.987029,27,449.776306
642.030325,22,449.974328
22.2,100,450.911249
44.350544,100,451.873122
13.9,100,452.825387
33.2,100,453.773956
562.232963,28,454.048649
504.2,15,454.200081
24.4,100,455.157648
30.5,100,456.165755
35.3,100,457.157748
30.6,100,458.090349
26.9,100,459.020208
-265.233817,100,460.38588
24.7,100,461.355463
-221.621941,100,462.311425
60.43951,100,463.279529
-118.466853,100,464.28413
-159.89872,100,465.314531
28.3,100,466.231046
83.999205,100,467.149117
105.948586,100,468.039438
239.124768,100,468.940184
267.007914,100,469.80114
492.951886,100,470.653154
243.262683,100,471.526646
25.1,100,472.305546
-170.453858,100,473.082571
247.650656,100,473.851021
325.062037,100,474.61916
92.528629,100,475.424285
74.524824,100,476.210349
558.382317,12,476.304286
206.957789,100,477.058075
3.921455,100,478.250103
-33.649152,100,479.008251
330.927272,100,479.786549
92.919022,100,480.540992
37.727912,100,481.3042
29.3,100,482.055322
19.2,100,482.984537
27.7,100,483.757629
510.5,37,484.02797
268.15672,100,484.834109
28.3,100,485.694199
503.4,17,485.830629
28.1,100,486.678722
29.7,100,487.485734
26.6,100,488.383036
94.207687,100,489.205666
598.981557,17,489.361282
30.6,100,490.2332
29.8,100,491.196008
32.7,100,492.055152
22.4,100,492.892262
92.602362,100,493.758136
216.797732,100,494.948592
32.2,100,495.76133
144.077546,100,496.609738
26.2,100,497.484879
35.1,100,498.301426
35.9,100,499.103269
34.7,100,499.939962
35.1,100,500.793229
39.4,100,501.639283
39.3,100,502.48158
38.6,100,503.40832
39.7,100,504.251287
39.5,100,505.16541
35.6,100,506.063477
37.9,100,506.939017
33.1,100,507.857818
27.7,100,508.683098
37.3,100,509.526281
34.7,100,510.313668
30.2,100,511.096343
16.3,100,512.267013
193.650412,100,513.039
21.0,100,513.775771
16.8,100,514.493117
28.8,100,515.217927
504.2,14,515.319127
23.1,100,516.043876
31.4,100,516.784361
578.05657,17,516.911476
567.443453,20,517.062778
158.685682,100,517.846524
19.6,100,518.594099
24.4,100,519.345344
20.8,100,520.09009
27.2,100,520.95269
22.8,100,521.73875
-91.5,100,522.472355
24.2,100,523.197955
-205.524649,100,523.960878
534.833746,12,524.062604
-163.70501,100,524.780205
312.434459,100,525.500099
68.317787,100,526.388825
557.11524,18,526.528144
1073.127104,89,527.298178
507.3,40,534.337263
-107.443142,100,535.162761
26.3,100,535.989842
27.0,100,536.824472
26.7,100,537.667863
-194.3,100,538.524959
21.8,100,539.442734
23.2,100,540.296968
25.8,100,541.15997
535.448656,12,541.274415
235.474184,100,542.153258
503.9,23,542.361733
25.5,100,543.275868
-85.538736,100,544.203639
504.4,20,544.393387
21.0,100,545.279466
25.4,100,546.164863
30.6,100,547.024068
34.6,100,547.82199
34.7,100,548.673946
12.7,100,549.508234
26.6,100,550.360084
37.8,100,551.218585
37.9,100,552.485749
23.3,100,553.324749
34.3,100,554.179115
29.1,100,555.015618
15.1,100,555.839481
23.1,100,556.613642
24.1,100,557.390957
37.6,100,558.218498
37.8,100,558.982959
-188.601305,100,559.753865
16.4,100,560.569882
-131.173847,100,561.310115
237.477581,100,562.086373
22.1,100,562.855301
173.468948,100,563.568025
81.162331,100,564.270576
-111.3,100,565.046954
84.984725,100,565.809005
174.535503,100,566.56301
200.806833,100,567.305871
487.540089,100,568.483393
-216.062014,100,569.267274
-34.1,100,570.127879
20.5,100,570.967862
136.484072,100,571.793889
210.974325,100,572.668698
16.4,100,573.489753
31.2,100,574.328859
32.0,100,575.137032
95.568114,100,575.994553
21.463285,100,576.797413
18.6,100,577.598119
68.433293,100,578.339645
29.5,100,579.072171
21.3,100,579.792627
33.0,100,580.553085
37.3,100,581.299653
27.6,100,582.034726
28.9,100,582.786575
36.4,100,583.52936
38.6,100,584.703554
-294.6,100,585.57916
36.7,100,586.507218
28.8,100,587.47153
29.0,100,588.416662
38.8,100,589.37148
39.6,100,590.359957
34.6,100,591.286774
36.3,100,592.237037
37.5,100,593.135771
35.7,100,594.024668
35.4,100,594.890118
33.6,100,595.783774
32.3,100,596.598762
27.0,100,597.417136
34.6,100,598.263364
5.4,100,599.099179
32.5,100,599.933357
22.7,100,600.750845
39.7,100,601.605334
58.055456,100,602.964438
180.884763,100,603.915909
33.4,100,604.878017
-12.4,100,605.781228
44.883979,100,606.699557
17.6,100,607.666684
18.6,100,608.622956
36.833624,100,609.509105
197.57652,100,610.33358
-91.56262,100,611.180799
94.033795,100,612.016918
84.199618,100,612.821817
319.304818,100,613.639654
128.654585,100,614.51006
120.96484,100,615.32621
289.759229,100,616.072211
292.806821,100,616.815926
168.111223,100,617.559088
300.417261,100,618.353633
-119.961172,100,619.221754
29.6,100,626.982046
47.289995,100,627.74919
-129.334822,100,628.519636
-221.5,100,629.292615
28.377116,100,630.135062
535.195153,14,630.237941
27.3,100,631.012591
29.9,100,631.814096
26.3,100,632.558336
503.2,15,632.666074
35.1,100,633.40344
-326.8,100,634.149827
507.4,22,634.309183
329.891863,100,635.042053
188.667109,100,635.784647
29.0,100,636.538429
-163.386046,100,637.282537
166.940576,100,638.008196
20.2,100,638.777927
534.521027,10,638.853624
-145.728406,100,639.593424
-128.719461,100,640.331094
-25.803005,100,641.063453
523.730709,12,641.152313
23.4,100,642.357774
512.509886,9,642.437533
501.7,8,642.513288
35.5,100,643.410898
534.638077,11,643.506811
-248.925672,100,644.308151
29.7,100,645.131867
26.6,100,646.11595
29.0,100,647.044027
189.547443,100,648.01271
-22.123909,100,648.864433
25.2,100,649.774906
501.6,12,649.890285
-36.8,100,650.784021
-305.7,100,651.698178
586.49052,17,651.856733
-282.389795,100,652.786164
594.73322,19,652.955825
-139.086215,100,653.83545
29.6,100,654.784611
-133.235684,100,655.626443
26.2,100,656.506571
504.2,13,656.623053
36.8,100,657.479843
13.0,100,658.414185
23.8,100,659.311083
22.8,100,660.632545
30.2,100,661.468911
-188.2,100,662.355778
-204.5,100,663.247568
38.9,100,664.126242
19.3,100,664.953049
9.0,100,665.796329
29.1,100,666.650547
34.0,100,667.533697
19.4,100,668.405135
11.5,100,669.240226
18.934168,100,670.126745
-119.696635,100,671.018864
-142.1,100,671.849153
-144.3,100,672.697322
38.1,100,673.630069
37.0,100,674.634867
527.334947,41,674.996901
-9.35728,100,675.920025
26.3,100,676.856516
31.5,100,677.771468
354.521649,100,679.191882
34.3,100,680.125793
27.6,100,681.077866
189.3039,100,681.950178
539.079956,18,682.123295
18.4,100,683.040672
27.2,100,683.815587
470.57397,100,684.661569
20.2,100,685.477883
549.793373,17,685.645225
551.020085,21,685.809016
146.423197,100,686.749366
-84.3,100,687.661582
27.8,100,688.596823
29.4,100,689.435782
19.7,100,690.316014
-139.4,100,691.226222
13.7,100,692.121602
-174.8,100,692.997256
23.5,100,693.811641
-202.770007,100,694.608072
-31.3,100,695.441654
17.4,100,696.794479
-202.918668,100,697.7461
18.9,100,698.61498
25.8,100,699.467377
16.5,100,700.31115
27.8,100,701.194177
-90.8,100,702.092787
247.449944,100,702.968891
-1.5,100,703.857159
16.8,100,704.844168
18.9,100,705.744146
37.8,100,706.497341
25.9,100,707.334016
-131.0,100,708.138685
15.8,100,708.916864
24.7,100,709.687817
18.2,100,710.485354
26.0,100,711.254327
18.8,100,711.99542
21.6,100,712.767157
31.6,100,721.095725
30.6,100,721.860507
14.2,100,722.597652
23.7,100,723.340002
12.5,100,724.164513
26.5,100,724.953658
23.4,100,725.701043
32.1,100,726.519445
36.0,100,727.293187
20.8,100,728.0556
20.3,100,728.809499
20.3,100,729.557775
248.951272,100,730.348783
20.6,100,731.106098
39.2,100,731.926045
73.887123,100,732.715047
38.1,100,733.498385
19.9,100,734.295722
38.7,100,735.101192
16.2,100,735.956966
8.165404,100,737.152611
13.2,100,737.886422
34.2,100,738.665146
215.895415,100,739.438314
-18.470228,100,740.249163
199.407233,100,741.067464
325.159135,100,741.845322
70.72205,100,742.601418
236.968655,100,743.334094
225.550664,100,744.103532
333.097405,100,744.876093
287.275084,100,745.616214
-7.0,100,746.350364
273.448581,100,747.099231
-22.995948,100,747.821642
-82.708764,100,748.541269
-138.275462,100,749.254204
757.822303,34,749.51781
191.317019,100,750.258901
353.919483,100,751.024005
25.2,100,751.727163
681.460904,29,752.517737
18.2,100,753.317423
21.2,100,754.095366
25.0,100,754.939772
23.9,100,755.742245
26.0,100,756.479803
20.5,100,757.263597
29.2,100,758.007752
31.4,100,758.763991
23.2,100,759.486375
27.7,100,760.270708
32.7,100,761.016032
15.7,100,761.74884
35.7,100,762.471268
35.7,100,763.225007
35.3,100,763.965576
27.1,100,764.702089
36.0,100,765.481764
33.5,100,766.26093
19.0,100,767.066488
35.1,100,768.245683
35.6,100,769.042385
35.9,100,769.855314
16.1,100,770.689011
33.6,100,771.483468
17.4,100,772.29349
32.4,100,773.130665
33.8,100,773.926506
32.9,100,774.749178
28.1,100,775.633162
31.7,100,776.463186
33.2,100,777.276833
30.3,100,778.068363
33.0,100,778.877443
33.7,100,779.716436
34.9,100,780.551448
34.0,100,781.386233
32.3,100,782.23425
36.2,100,783.085297
31.5,100,783.95672
30.8,100,785.149327
33.3,100,785.975935
30.3,100,786.771853
10.3,100,787.655256
22.9,100,788.493835
38.8,100,789.31359
38.7,100,790.187891
245.070175,100,791.0862
20.1,100,791.940644
-258.3,100,792.799701
504.6,16,792.936102
19.7,100,793.723564
19.4,100,794.501544
29.3,100,795.327299
-285.6,100,796.192008
-85.481617,100,797.066011
20.6,100,797.915303
25.3,100,798.807307
502.736229,100,799.73772
23.9,100,800.645484
505.0,14,800.778063
17.7,100,801.643662
679.410309,28,801.932375
36.9,100,810.22997
27.9,100,811.159313
59.048108,100,812.045221
24.8,100,812.882825
26.9,100,813.644287
22.5,100,814.413906
20.7,100,815.171768
29.3,100,816.023651
22.7,100,816.865319
30.2,100,817.700452
26.0,100,818.461527
32.9,100,819.326898
29.5,100,820.210429
22.8,100,821.102851
39.0,100,821.925257
28.7,100,822.684895
22.8,100,823.407118
22.6,100,824.155058
19.8,100,824.912732
22.7,100,825.688178
17.4,100,826.989022
25.4,100,827.900926
24.8,100,828.801833
-31.6,100,829.697197
33.1,100,830.557337
28.1,100,831.446617
19.8,100,832.309019
23.8,100,833.147063
130.02727,100,833.994339
254.973301,100,834.799955
-131.240913,100,835.598686
29.7,100,836.454301
19.6,100,837.281563
121.346155,100,838.121263
28.0,100,838.946416
25.2,100,839.757478
23.2,100,840.638079
24.9,100,841.538664
14.6,100,842.427313
-236.8,100,843.329373
132.54931,100,844.611333
26.5,100,845.616625
78.353496,100,846.566298
123.16408,100,847.562538
31.1,100,848.495611
28.8,100,849.388539
30.3,100,850.280176
28.5,100,851.182757
27.2,100,852.003677
27.6,100,852.864513
27.5,100,853.678473
23.5,100,854.50745
22.0,100,855.322925
28.1,100,856.084929
-338.8,100,856.853992
447.774579,100,857.628483
556.006295,13,857.731017
36.6,100,858.582092
148.132155,100,859.342119
31.2,100,860.08872
176.429251,100,860.884393
21.4,100,862.113435
-51.57937,100,862.979231
22.8,100,863.729625
22.2,100,864.46701
23.4,100,865.2168
19.2,100,865.965063
21.3,100,866.718827
34.0,100,867.445002
26.3,100,868.202329
14.6,100,868.924619
26.4,100,869.636738
36.262756,100,870.358933
27.1,100,871.08713
114.021079,100,871.856793
17.7,100,872.642073
72.079699,100,873.415561
-195.5,100,874.165259
94.165673,100,874.914692
23.5,100,875.637452
28.7,100,876.389152
29.8,100,877.595852
39.1,100,878.479925
17.3,100,879.249279
16.9,100,880.011104
25.3,100,880.773734
30.4,100,881.550225
29.1,100,882.270631
35.6,100,882.987035
26.4,100,883.752254
37.2,100,884.480536
37.7,100,885.220508
31.7,100,886.092119
27.7,100,886.988405
35.2,100,887.877883
39.4,100,888.717713
35.9,100,889.5134
33.8,100,890.397449
18.0,100,891.181811
32.0,100,892.002655
13.5,100,892.872362
8.7,100,902.330323
118.805863,100,903.196226
18.7,100,904.085209
14.9,100,904.992822
32.6,100,905.807022
17.1,100,906.603992
34.9,100,907.469189
-28.669523,100,908.297784
19.1,100,909.129008
21.9,100,909.948354
74.581907,100,910.810498
186.016161,100,911.642546
501.7,9,911.740067
566.556802,13,911.861722
535.347378,11,911.962422
575.027267,13,912.067613
-237.912641,100,912.952432
523.954963,13,913.07125
25.8,100,913.944025
501.9,11,914.03023
523.840379,14,914.165193
80.647613,100,915.086845
535.611346,10,915.183441
22.4,100,916.07725
213.311163,100,916.978431
523.331134,8,917.046249
306.885476,100,917.963735
-326.6,100,918.795182
523.982618,9,918.895438
193.528023,100,920.128263
536.301873,10,920.216527
-49.969022,100,921.093951
19.1,100,921.952838
75.815191,100,922.688726
-138.056064,100,923.490255
262.486755,100,924.313902
118.336865,100,925.12129
-183.416928,100,925.964705
-299.0,100,926.808214
19.108348,100,927.662939
25.6,100,928.547627
143.139809,100,929.459176
238.055734,100,930.347009
211.6662,100,931.270439
112.045766,100,932.116436
132.189725,100,932.979231
-163.263393,100,933.85364
517.243499,17,934.01574
-174.461009,100,934.869233
89.741099,100,935.731228
516.214094,14,935.845762
116.437603,100,937.056748
32.4,100,937.938787
89.188032,100,938.834292
-317.3,100,939.811803
-342.2,100,940.691682
-319.6,100,941.544374
-333.7,100,942.382333
21.7,100,943.289979
-171.7,100,944.18198
30.9,100,945.126657
27.4,100,945.957587
-237.3,100,946.723266
-99.7,100,947.491915
35.2,100,948.335719
-139.528476,100,949.12921
24.4,100,949.912684
505.0,14,950.029945
21.6,100,950.826064
31.7,100,951.603443
30.9,100,952.414155
32.8,100,953.180506
32.0,100,954.388546
-124.5,100,955.217577
-79.199145,100,956.065099
35.7,100,956.878508
296.878151,100,957.740536
32.9,100,958.62155
35.3,100,959.487205
30.1,100,960.366932
39.9,100,961.24607
39.9,100,962.053355
39.1,100,962.916048
36.0,100,963.72353
39.8,100,964.534532
37.7,100,965.287311
30.9,100,966.072019
38.7,100,966.823357
31.9,100,967.66832
33.8,100,968.45312
24.7,100,969.193708
508.3,32,969.43424
35.1,100,970.187552
30.2,100,971.382519
-249.5,100,972.213215
30.2,100,973.068396
17.5,100,973.931728
27.9,100,974.892564
22.2,100,975.719033
34.6,100,976.555598
58.657899,100,977.496486
25.2,100,978.379424
35.7,100,979.236969
30.3,100,980.063442
37.7,100,980.860273
29.9,100,981.646802
24.6,100,982.454867
37.3,100,983.277761
27.7,100,984.0919
37.4,100,984.921749
37.7,100,985.721527
38.0,100,986.483367
37.8,100,987.239791
38.9,100,996.483509
38.2,100,997.306226
38.9,100,998.214829
22.1,100,999.061391
27.7,100,999.9037
30.6,100,1000.748332
37.8,100,1001.548977
13.7,100,1002.339974
28.0,100,1003.17723
