#{"t_start": 1770647392.755297, "env_id": "AdroitHandRelocate-v1"}
r,l,t
653.532881,73,232.194516
76.633,100,232.853661
22.4,100,233.492735
195.317322,100,234.178233
317.303736,100,234.827661
381.718591,100,235.505691
75.436889,100,236.179089
312.512072,100,236.90881
27.6,100,237.585421
48.583104,100,238.27411
60.289168,100,239.157593
112.018107,100,240.108945
172.725761,100,241.261715
28.9,100,242.683737
33.3,100,244.07306
35.6,100,246.03826
136.309299,100,247.164877
82.412062,100,248.39169
79.584439,100,249.758514
27.5,100,251.017666
68.605671,100,252.361424
31.1,100,253.823303
32.24259,100,255.299304
45.896256,100,256.843873
216.99344,100,258.141954
251.085406,100,259.284671
194.435457,100,260.223203
55.134681,100,261.132875
18.6,100,261.898985
60.504947,100,262.840865
22.6,100,263.959511
19.6,100,265.016185
34.1,100,266.372402
15.2,100,267.344348
30.9,100,268.467619
30.7,100,274.08912
101.986137,100,275.234296
28.7,100,276.43959
48.795916,100,277.355683
161.976739,100,278.413529
31.6,100,279.374853
37.051509,100,280.291092
38.474774,100,281.257569
235.64129,100,282.261551
355.164926,100,283.365751
162.838447,100,284.515791
67.354262,100,285.531367
30.4,100,286.593291
27.9,100,287.666068
402.341726,100,288.678981
27.8,100,289.521438
26.466906,100,290.539633
265.178985,100,291.284465
17.9,100,292.05092
26.6,100,292.92144
100.389815,100,294.176654
184.155942,100,294.995664
53.39998,100,295.927839
29.231763,100,296.759611
28.0,100,297.783314
23.6,100,298.809777
34.8,100,299.646979
39.4,100,300.411744
37.9,100,301.090335
19.2,100,301.945946
264.790402,100,302.710105
25.7,100,303.489525
343.909568,100,304.317629
24.3,100,305.043681
23.1,100,305.824357
60.768407,100,306.590567
57.804607,100,307.380695
28.8,100,308.077528
66.806573,100,308.808043
250.115664,100,309.489644
32.6,100,310.673956
20.1,100,311.469512
31.0,100,312.289566
162.821789,100,313.192134
26.4,100,314.06595
135.323667,100,314.840655
28.3,100,315.593351
166.111939,100,316.355876
58.630639,100,317.172237
146.118554,100,317.917484
62.988875,100,318.724072
25.9,100,319.527632
194.837206,100,320.285367
47.842596,100,320.991358
445.441107,100,321.784589
636.595427,100,322.602591
812.278893,100,323.349758
24.4,100,324.124137
23.2,100,324.912828
28.2,100,325.677731
18.5,100,326.825895
29.1,100,327.858706
29.2,100,328.810905
319.021286,100,329.645107
25.7,100,330.393392
