#{"t_start": 1770633665.1110651, "env_id": "AdroitHandRelocate-v1"}
r,l,t
12.4,100,228.59269
-1409.221289,100,229.461647
17.018503,100,230.332751
36.112094,100,231.144166
6.2,100,231.940439
8.5,100,232.677418
20.162442,100,233.455203
121.772671,100,234.222483
7.6,100,234.970924
10.9,100,235.711228
10.5,100,236.514127
30.4,100,237.34029
12.2,100,238.414445
13.3,100,240.339012
87.260811,100,242.024228
178.914364,100,243.947452
14.4,100,247.799925
24.3,100,250.567807
25.2,100,253.261986
23.6,100,256.03521
26.2,100,258.713872
14.6,100,260.062398
17.2,100,260.740515
261.614758,100,261.47333
-622.613611,100,262.135298
5.7,100,262.766356
44.420013,100,263.440502
-776.410587,100,264.085821
43.784115,100,264.776202
16.2,100,265.453166
20.5,100,266.168698
-637.940692,100,266.956575
321.938782,100,267.652631
551.642742,100,268.32402
9.9,100,269.009809
6.6,100,269.722738
257.266153,100,275.459759
21.2,100,276.153027
18.2,100,276.932966
11.7,100,277.567076
67.016915,100,278.233835
25.7,100,278.923344
-242.761367,100,279.67168
-1309.158069,100,280.3514
36.2,100,281.029333
36.822491,100,281.779455
59.10729,100,282.474108
24.8,100,283.091129
23.2,100,283.737954
28.2,100,284.433461
62.922933,100,285.094417
27.1,100,285.815928
19.466703,100,286.475204
30.4,100,287.223716
247.219727,100,287.929414
35.0,100,288.591772
-172.176062,100,289.75846
263.539071,100,290.567363
28.0,100,291.275872
29.7,100,292.102538
31.6,100,292.779894
171.737026,100,293.350916
29.389664,100,293.932187
-1520.196449,100,294.495765
-426.158507,100,295.077167
78.66752,100,295.695004
-171.291786,100,296.283251
6.212954,100,296.863423
616.307589,20,297.004244
1021.584333,53,297.333555
20.1,100,297.927342
608.311715,20,298.043114
563.240909,100,298.644137
22.3,100,299.278111
282.666283,100,299.889304
-1242.494021,100,300.470843
-250.729275,100,301.076153
70.154862,100,301.664518
-1327.896745,100,302.603354
34.228685,100,303.158221
-1083.660369,100,303.753547
602.929791,20,303.884952
318.859735,100,304.541938
84.481516,100,305.142927
92.596286,100,305.743575
-345.188091,100,306.338094
24.2,100,306.933545
12.7,100,307.53757
8.0,100,308.094371
20.8,100,308.703893
-1444.339507,100,309.348477
16.3,100,310.005497
12.1,100,310.63724
14.1,100,311.261125
23.79809,100,311.913007
19.9,100,312.570846
17.0,100,313.20148
234.570105,100,313.823442
168.881568,100,314.460007
102.332867,100,315.440887
33.1,100,316.074359
33.8,100,316.688529
-188.653834,100,317.395936
-457.708991,100,317.97667
-582.997439,100,318.596113
856.055342,100,319.358454
-1039.250106,100,320.090213
-1313.083668,100,320.856031
-951.601306,100,321.590245
-900.26536,100,322.289841
715.955333,100,322.956892
131.389368,100,323.653801
-828.816583,100,324.294142
-1109.681978,100,324.997133
53.13182,100,325.704524
-630.741108,100,326.451202
372.92832,100,327.085596
-556.709852,100,327.750165
26.6,100,328.356969
-590.057578,100,329.307812
94.760832,100,329.925519
-572.62688,100,330.56672
-900.26447,100,331.179816
-372.4974,100,331.808936
-755.667042,100,332.419152
757.840799,100,333.08014
-976.378291,100,333.725147
-99.537003,100,334.444968
-800.857027,100,335.160604
-1472.159967,100,335.905927
-44.616005,100,336.67608
473.178055,100,337.329079
-1144.533672,100,338.042245
-1607.107723,100,338.672441
379.189943,100,339.363772
-217.822771,100,340.033683
-668.487018,100,340.664343
-349.372638,100,341.341167
381.344574,100,341.974242
-942.278691,100,348.190202
19.5,100,348.79064
59.911248,100,349.413253
24.4,100,350.050814
345.555342,100,350.690686
-301.977227,100,351.312745
19.0,100,351.909862
-531.783163,100,352.538565
36.184473,100,353.198079
-529.556931,100,353.78753
19.3,100,354.390625
-1186.007128,100,355.06888
180.775253,100,355.673562
21.9,100,356.278369
-1096.336598,100,356.858282
26.8,100,357.505077
-1568.499674,100,358.133709
20.6,100,358.936005
-1399.111771,100,359.591711
12.2,100,360.232447
114.74868,100,361.258612
-1000.548329,100,361.972634
-445.383597,100,362.730684
-818.777077,100,363.445872
9.9,100,364.174863
6.6,100,364.946991
-91.759481,100,365.677341
16.9,100,366.282252
11.4,100,366.963098
15.2,100,367.70695
21.1,100,368.415161
32.4,100,369.168683
34.5,100,369.908644
27.378816,100,370.606766
29.9,100,371.334785
16.1,100,372.089074
23.6,100,372.872772
20.2,100,373.649189
16.2,100,374.356729
13.6,100,375.060358
23.960686,100,376.11407
13.5,100,376.852642
-1535.674887,100,377.600517
-1028.310083,100,378.305841
19.6,100,378.977135
20.698111,100,379.680727
11.1,100,380.372026
43.631602,100,381.064974
15.6,100,381.908483
19.7,100,382.597847
13.3,100,383.237901
19.6,100,383.835071
24.55299,100,384.553517
-485.218518,100,385.241364
34.9,100,385.989366
28.834737,100,386.806684
34.3,100,387.496927
18.4,100,388.214683
26.99859,100,388.969867
611.810787,24,389.158607
13.7,100,390.239032
14.8,100,391.042339
14.830622,100,391.804856
15.7,100,392.514024
-1100.51793,100,393.135896
17.4,100,393.738924
12.8,100,394.332988
35.6,100,394.95069
23.1,100,395.57227
20.9,100,396.168506
27.8,100,396.926018
28.9,100,397.551109
20.4,100,398.142222
21.140789,100,398.721407
15.4,100,399.33197
701.812189,51,399.645197
323.80971,100,400.233591
34.4,100,400.832946
157.204662,100,401.563212
88.208589,100,402.143922
31.5,100,402.724671
23.9,100,403.621863
36.771703,100,404.208508
248.905959,100,404.819888
252.911203,100,405.397263
19.1,100,405.984257
18.7,100,406.560638
136.41961,100,407.189853
17.7,100,407.775429
232.553532,100,408.409666
56.056459,100,409.002821
18.6,100,409.638807
23.029131,100,410.234763
573.957548,13,410.313483
224.174031,100,410.919447
-1368.88384,100,411.517499
14.160254,100,412.124603
18.3,100,412.773325
-826.156745,100,413.365396
-243.838729,100,413.979708
12.1,100,414.611925
290.596312,100,415.226598
29.5849,100,421.246499
619.091651,21,421.38477
111.94112,100,421.950749
7.8,100,422.517478
24.376565,100,423.1228
122.492437,100,423.758983
613.061478,15,423.849957
19.733917,100,424.510884
-38.550435,100,425.107825
540.566879,13,425.189376
386.163839,100,425.78485
-249.380527,100,426.378371
689.334243,28,426.534755
578.297649,18,426.652482
203.451231,100,427.292341
360.575731,100,427.971243
43.97264,100,428.669658
358.582034,100,429.431057
273.88382,100,430.378458
16.219759,100,431.232097
11.9,100,432.014333
60.321172,100,432.797712
191.141329,100,433.561971
9.8,100,434.364535
-88.366222,100,435.609838
8.8,100,436.433017
299.611036,100,437.263534
-124.374702,100,438.067585
90.044423,100,438.900585
-224.512829,100,439.731545
152.291538,100,440.625122
-1180.13037,100,441.440376
-369.101623,100,442.262975
-1662.852044,100,443.102757
21.1,100,443.908332
524.757352,20,444.083678
-1540.340619,100,444.895605
526.379419,20,445.070154
26.3,100,445.905586
29.7,100,446.716653
196.611991,100,447.61148
95.904959,100,448.667801
362.173118,100,449.680374
524.279609,21,449.903164
-346.264886,100,450.949622
257.913113,100,452.004088
-145.086867,100,453.590235
16.5,100,454.667906
28.1,100,455.738313
295.058195,100,456.803446
304.965703,100,457.82547
7.4,100,458.823592
18.4,100,459.769115
14.2,100,460.721239
306.612576,100,461.607446
15.4,100,462.501406
112.397853,100,463.324536
319.816888,100,464.196686
640.449508,24,464.400384
21.3,100,465.25977
16.3,100,466.176669
-1174.708368,100,467.27333
20.2,100,468.381702
86.585118,100,469.389351
30.1,100,470.476753
31.0,100,471.503331
18.7,100,472.60277
48.865493,100,474.025854
-1457.285826,100,474.920315
-1553.131691,100,475.779489
-1186.468646,100,476.685168
24.0,100,477.549442
-715.264606,100,478.400951
17.6,100,479.26985
-1060.599015,100,480.115862
40.518084,100,480.949275
-1260.52204,100,481.893136
-935.341274,100,482.806778
17.7,100,483.707306
-1016.163727,100,484.607823
-1263.608294,100,485.513918
75.908962,100,486.479468
-537.685631,100,487.436405
194.917593,100,488.328985
5.7,100,489.495495
183.347957,100,490.58838
339.296553,100,491.667296
-749.996763,100,493.278058
19.775001,100,494.209539
168.64592,100,495.137787
36.978792,100,496.044177
31.8,100,497.01185
-640.432612,100,498.005972
60.392081,100,498.949819
14.4,100,499.902885
-1600.272288,100,500.896092
8.0,100,501.906306
210.858927,100,502.899794
37.003329,100,503.881953
-939.081273,100,504.851676
42.587618,100,505.853086
-1353.827565,100,506.843443
-915.906655,100,507.941571
-223.98128,100,509.071234
8.7,100,510.052542
-806.149869,100,510.996966
67.666099,100,511.914201
-176.616191,100,519.040715
-184.265297,100,519.949455
-512.330881,100,520.850545
-111.246753,100,521.774381
302.189519,100,522.779113
-174.045516,100,523.742438
56.739469,100,524.855942
844.45932,100,525.882916
295.337134,100,526.842041
-315.337413,100,527.925713
265.159413,100,528.953649
339.497674,100,529.943456
-307.459492,100,530.890136
-180.005876,100,531.855638
189.78556,100,532.891813
-239.442004,100,533.877037
-471.612247,100,534.786402
233.78014,100,535.741407
869.143778,100,536.745278
-250.414367,100,537.870599
-738.609953,100,539.33818
-622.075774,100,540.250207
-327.702482,100,541.176388
-506.509791,100,542.160102
9.1,100,543.179838
-876.993342,100,544.193195
15.5,100,545.132302
48.520861,100,546.494858
24.8,100,547.611628
31.3,100,548.765876
-824.437333,100,550.160369
19.7,100,551.331587
-603.478111,100,552.37828
845.567876,32,552.747631
-347.270958,100,554.092451
-455.752962,100,555.295943
-621.886181,100,556.750189
-1137.586867,100,557.916789
-705.537629,100,558.989137
15.4,100,560.046848
-926.415042,100,561.049219
950.077718,46,561.969633
-987.451033,100,562.961059
-1309.631543,100,563.979717
23.5,100,565.03781
-1208.173153,100,565.984036
29.6,100,567.090664
23.317152,100,568.225431
32.1,100,569.879181
33.5,100,571.349681
25.2,100,572.616692
29.9,100,574.047098
-1200.276383,100,575.962871
24.5,100,577.731915
-1115.375232,100,579.167233
-642.939272,100,580.341637
28.1,100,581.472694
39.735775,100,582.611549
31.059375,100,583.78922
24.7,100,585.078624
454.33452,100,586.460037
230.606986,100,588.846184
-1407.55658,100,590.705373
36.6,100,592.287647
-935.45414,100,593.990786
32.4,100,595.854278
36.2,100,597.379476
-1704.187388,100,598.679111
25.5,100,599.935728
-1123.401129,100,601.251748
48.288688,100,602.445614
753.658498,100,603.597688
19.0,100,604.670282
754.942372,37,605.064101
-944.17342,100,606.130067
64.649078,100,607.231363
-374.102316,100,608.429339
-426.736688,100,609.733378
71.684033,100,610.857209
15.8,100,612.023163
34.9,100,613.154501
31.7,100,614.218585
29.7,100,615.772336
29.3,100,616.819502
33.6,100,617.824584
220.375668,100,618.919108
35.6,100,619.918315
88.278065,100,620.94115
33.9,100,621.919744
31.6,100,623.020171
33.3,100,624.307331
35.0,100,625.332272
32.6,100,626.314622
35.5,100,627.281162
29.1,100,628.302141
36.0,100,629.389723
23.0,100,631.080462
-968.975716,100,632.371953
-609.707514,100,633.646425
793.491441,32,634.105409
-1399.530809,100,635.337081
-522.319185,100,636.465449
-299.21926,100,645.076628
263.473393,100,646.061251
-1497.222778,100,647.40828
-521.295832,100,648.737123
-707.474172,100,649.86449
69.954264,100,651.105058
-348.327797,100,652.610912
629.625866,100,653.90422
977.892031,42,654.37015
20.3,100,655.498425
20.9,100,656.723369
456.198612,100,657.851421
617.772919,100,659.286243
-436.432243,100,660.657828
-9.460018,100,661.887031
-1008.428684,100,663.07936
32.5,100,664.345745
17.6,100,665.694058
24.0,100,666.968719
27.5,100,668.304826
558.260169,100,670.904588
-4.630542,100,673.912794
-1300.874374,100,675.412845
150.453355,100,677.851456
562.97413,9,678.029016
24.1,100,679.353253
25.9,100,680.57357
112.660062,100,681.888126
45.714328,100,683.23664
238.334868,100,684.493283
17.2,100,685.766991
178.627081,100,687.010949
44.103984,100,688.544613
168.349616,100,689.875736
26.4,100,691.064719
134.394912,100,692.31193
208.888365,100,693.512093
208.592814,100,694.705147
153.788313,100,695.961022
17.8,100,697.250468
277.876863,100,698.517443
232.992089,100,699.666861
14.9,100,701.48631
11.7,100,702.684051
-1289.052621,100,703.85904
-913.429447,100,705.089382
-935.024742,100,706.320397
-897.959382,100,707.646585
-923.555013,100,709.565898
-875.385425,100,711.953825
-580.329018,100,715.989527
-714.733339,100,719.399424
-437.753241,100,721.713117
-644.039977,100,723.700291
-438.514794,100,724.867353
-699.296962,100,725.820571
151.319251,100,726.932585
-913.240551,100,728.128623
-888.541788,100,729.293417
521.035941,100,730.51175
-871.762051,100,731.631911
-1301.776756,100,732.732803
119.405384,100,734.439557
849.624447,100,735.524512
50.810077,100,736.671469
-494.804725,100,737.724588
-1382.19626,100,738.796607
-1321.652196,100,739.829721
22.3,100,740.899449
-420.572666,100,741.976618
37.206588,100,743.161461
-7.977762,100,744.30863
-623.027697,100,745.420301
31.0,100,746.510654
-328.87935,100,747.588539
-527.706634,100,748.72872
-1080.28375,100,749.822495
162.426128,100,751.041199
150.67163,100,752.178859
-566.713044,100,753.270133
-189.733555,100,754.499109
-257.351911,100,755.61059
341.093122,100,757.191918
252.29694,100,758.301023
-605.250135,100,759.3479
-1527.760301,100,760.333038
-314.499815,100,761.290266
277.66557,100,762.265073
-1128.666489,100,763.726576
-941.592525,100,765.161496
-1024.142462,100,766.46932
-882.647469,100,767.606887
-1169.10869,100,768.88759
-1086.087787,100,770.028612
-1142.585503,100,771.041751
-942.235076,100,772.135426
-937.550997,100,773.167408
-1085.523444,100,774.257441
-617.266625,100,775.323724
-750.077729,100,776.355385
690.479955,100,778.080425
-1075.6361,100,779.266844
-529.03813,100,788.622283
-914.251109,100,789.80404
803.194318,100,790.911335
703.325794,100,792.087917
-341.512092,100,793.237185
818.801003,100,794.473495
881.481839,100,795.601571
809.246241,100,797.177891
852.681997,100,798.585403
895.348479,100,799.821573
813.473906,100,801.265401
-607.480033,100,802.713047
687.680556,100,803.949327
656.677945,100,805.100333
543.526355,100,806.158872
-535.484618,100,807.326436
51.065934,100,808.407413
213.876761,100,809.911729
104.545743,100,811.417273
305.071553,100,812.715589
690.224754,100,814.440811
108.423581,100,815.929465
-15.192684,100,817.329798
554.264708,10,817.453428
64.440956,100,818.561127
-555.91319,100,819.677188
-585.022918,100,820.710546
-169.710031,100,821.696074
-106.363403,100,822.756774
-6.946132,100,823.868685
-1278.351073,100,824.91716
24.7,100,826.212537
345.812056,100,827.522307
22.6,100,828.755884
290.338443,100,830.023936
20.6,100,831.514078
174.241906,100,833.268939
-995.904191,100,835.093254
152.392785,100,836.852491
20.3,100,838.211279
17.5,100,839.569425
11.6,100,841.597193
16.0,100,843.041884
327.740713,100,844.366989
19.3,100,845.547912
21.1,100,846.552297
103.099381,100,847.667662
19.4,100,849.001312
9.4,100,850.244076
27.6,100,851.333936
167.050202,100,852.355296
119.727685,100,853.433018
127.862804,100,854.544063
38.9,100,855.61512
-152.530681,100,856.597796
32.2,100,857.563861
21.2,100,858.57
27.929729,100,859.601717
20.4,100,860.657287
18.7,100,861.829617
15.0,100,862.864752
11.2,100,864.46259
18.8,100,865.484503
32.7,100,866.464167
9.1,100,867.446261
13.9,100,868.411275
18.8,100,869.508196
14.6,100,870.468271
-1078.116093,100,871.461673
356.776617,100,872.40754
57.302388,100,873.384151
15.1,100,874.40229
22.3,100,875.448209
-466.702335,100,876.487409
88.275217,100,877.489038
-562.299977,100,878.443109
-94.681318,100,879.505695
114.74917,100,880.525244
21.5,100,881.708602
301.399308,100,882.830482
-568.448146,100,883.802002
103.414171,100,885.534723
-411.948606,100,886.574902
59.339337,100,887.6313
896.873658,100,888.712597
361.492273,100,889.862694
18.938012,100,890.891219
15.0,100,891.872652
54.282965,100,892.855519
-194.540746,100,893.862019
11.7,100,894.924141
23.6,100,895.926343
18.5,100,896.894576
284.35182,100,897.895157
-1050.1557,100,898.889906
176.561305,100,900.10651
883.869304,100,901.230865
48.078699,100,902.187584
16.4,100,903.150904
25.4,100,904.097547
836.311102,100,905.188476
-408.985056,100,914.767742
-232.704382,100,916.018515
-352.942648,100,917.213314
-10.97713,100,918.394968
18.8,100,919.674287
15.9,100,920.881016
-1563.945815,100,922.173057
-1238.216083,100,923.301567
226.785373,100,924.356974
570.509588,14,924.504376
18.6,100,925.81944
133.09209,100,927.219466
14.0,100,928.480828
11.7,100,929.726897
25.9,100,931.07694
-1285.471037,100,932.363432
-1480.322766,100,933.50332
25.9,100,934.521184
9.4,100,935.534587
-1320.626664,100,936.700806
145.351793,100,937.899737
264.458995,100,939.496283
-1214.274554,100,940.616747
-1201.3281,100,941.592113
-1552.779288,100,942.693438
346.081831,100,943.729377
-428.73606,100,944.924189
-572.364848,100,946.225971
-177.095613,100,948.101288
-633.464819,100,949.695824
-257.259714,100,951.064972
-431.253925,100,952.574424
-604.183196,100,953.86782
-286.614849,100,955.035196
922.761108,100,956.331578
-12.828866,100,957.83935
926.740015,100,959.288956
-754.703063,100,960.43614
57.527413,100,961.609435
967.242787,100,963.007568
907.62137,100,964.466854
858.630792,100,966.082297
811.901459,100,967.515385
782.645516,100,969.542716
981.883043,100,971.34035
898.272023,100,973.465422
858.47309,100,975.84103
490.759521,100,977.601877
436.590477,100,979.186649
351.858736,100,981.200751
828.72289,100,983.065674
180.600941,100,984.790668
874.048755,100,987.699239
-1431.975654,100,990.024621
42.501241,100,992.194484
825.901343,100,994.022642
-671.937166,100,995.929115
-658.776668,100,997.617212
889.112041,100,999.466632
975.732731,100,1001.100015
903.600826,100,1002.594285
872.302243,100,1004.923313
939.997205,100,1006.535828
644.415329,100,1008.316666
9.8,100,1010.007787
1029.402767,100,1011.620151
1013.051071,100,1013.297445
897.1645,100,1014.975464
386.651734,100,1016.616983
399.629018,100,1018.316791
24.6,100,1019.871823
373.93378,100,1021.577482
158.788077,100,1023.049383
383.1219,100,1024.732685
582.85537,100,1026.457815
243.235525,100,1028.091765
-519.51916,100,1029.593872
61.962095,100,1031.152606
744.635312,100,1032.91864
18.0,100,1034.383685
15.9,100,1035.808086
-916.926995,100,1037.958741
8.2,100,1039.443141
-665.547217,100,1040.866565
-717.577425,100,1042.39168
562.422334,11,1042.568686
-1132.033646,100,1044.049534
-1529.460001,100,1045.402648
163.996968,100,1046.856073
746.921719,100,1048.354701
-1613.009984,100,1049.62931
-1029.591598,100,1051.079365
-1194.964942,100,1052.447381
74.611478,100,1053.835385
10.3,100,1055.174669
-1283.414377,100,1056.616903
17.3,100,1057.990299
-675.246585,100,1059.427523
-731.384484,100,1060.879244
258.748421,100,1062.404565
22.3,100,1063.733483
24.9,100,1065.00785
23.7,100,1078.896327
781.48379,100,1080.324222
539.907375,64,1081.218891
56.680713,100,1082.542498
30.6,100,1083.645779
26.8,100,1084.962658
-1599.827586,100,1086.351302
453.973372,100,1087.699365
25.7,100,1089.041539
160.56671,100,1090.412891
-199.382564,100,1091.679673
14.7,100,1092.985381
-248.549708,100,1094.369515
15.9,100,1095.639104
-75.833797,100,1096.919067
325.671531,100,1098.301392
-1079.530695,100,1099.670205
21.4,100,1101.033474
359.452927,100,1102.480038
411.65855,100,1104.03304
11.9,100,1106.307707
62.438664,100,1107.736658
14.6,100,1109.186553
32.9,100,1110.67973
-437.96902,100,1112.879249
-256.77058,100,1115.217354
-873.555516,100,1117.028279
17.141374,100,1118.867621
-651.720169,100,1120.717375
31.8,100,1122.339819
-579.292143,100,1123.766225
-529.786725,100,1125.62929
-564.949545,100,1127.599667
-1205.632156,100,1129.452799
-1003.705124,100,1131.279439
174.848285,100,1132.942865
83.434865,100,1134.437554
-610.065036,100,1136.045363
792.780251,100,1137.419096
16.2,100,1138.899444
20.1,100,1140.562855
-65.564531,100,1142.150754
28.281079,100,1143.43137
23.308141,100,1144.712759
27.3,100,1146.151706
-1035.228203,100,1147.530366
162.969842,100,1148.938906
-1362.655089,100,1150.684639
-1617.243946,100,1152.469302
26.8,100,1154.079257
12.6,100,1155.621284
-1681.600682,100,1157.079353
-388.691495,100,1158.542607
853.717727,34,1159.048938
739.006549,27,1159.452949
-148.239707,100,1160.912894
1132.553153,63,1161.811145
-472.744697,100,1163.243615
-639.582072,100,1164.608592
-724.349706,100,1165.940915
977.647517,100,1167.456553
924.146672,100,1168.941001
538.174553,100,1171.179447
673.198515,100,1172.473049
368.063866,100,1173.965652
-61.496179,100,1175.329004
574.840338,100,1176.807502
-542.627507,100,1178.141686
813.096654,100,1179.640986
-895.702152,100,1180.941269
17.7,100,1182.35791
24.989743,100,1183.771386
-862.650329,100,1185.17925
-999.725103,100,1186.517454
993.139719,100,1187.983712
-1043.077801,100,1189.366475
-993.595941,100,1190.771741
-787.304244,100,1192.105106
738.991273,30,1192.67223
-593.919461,100,1194.400496
74.911893,100,1195.99981
554.854843,100,1197.497775
1021.822987,100,1200.336062
63.326343,100,1201.762658
18.7,100,1203.168257
412.802128,100,1205.012604
28.8,100,1206.467593
40.1136,100,1207.882786
17.7,100,1209.279516
21.9,100,1210.836711
16.62759,100,1212.289649
18.7,100,1213.649549
25.326153,100,1215.251224
26.3,100,1216.717547
27.834264,100,1218.050061
-1557.794232,100,1219.424004
-1099.82866,100,1220.882199
11.3,100,1222.238001
-647.37045,100,1223.872214
514.000399,100,1225.605941
28.7,100,1227.066456
659.206329,33,1227.533535
