#{"t_start": 1770634661.788155, "env_id": "AdroitHandRelocate-v1"}
r,l,t
84.422697,19,214.109966
69.025649,19,214.402109
160.488114,25,214.742888
64.524841,17,214.963993
109.326529,22,215.255512
13.3,100,216.631369
100.05135,20,216.902448
81.88941,19,217.153746
146.253337,26,217.681779
166.906537,25,218.109772
156.561031,24,218.490088
105.041345,21,218.836394
121.978306,21,219.127938
13.720217,15,219.359715
107.778642,20,219.640211
13.510017,15,219.863606
120.196251,22,220.171975
160.059231,24,220.502087
175.561148,27,220.875387
128.64048,22,221.151942
162.516517,26,221.501882
103.466185,21,221.777383
153.723908,23,222.102088
121.390873,23,222.490777
72.774734,18,222.757199
11.6,100,224.088322
60.346742,18,224.330085
39.959603,16,224.538086
13.6,100,225.824709
13.7,100,227.285666
28.1,100,228.991844
21.4,100,230.450792
18.6,100,231.83981
14.6,100,233.913518
20.1,100,235.180846
25.1,100,236.402039
18.9,100,237.679313
14.6,100,238.974845
17.8,100,239.951138
19.423858,100,241.246041
16.8,100,242.543553
39.8,100,243.914445
38.0,100,245.274648
24.4,100,246.65992
19.615005,100,247.880582
39.630462,100,249.205503
35.9,100,250.285762
35.9,100,251.612078
37.8,100,252.898031
31.0,100,254.139626
33.8,100,255.542052
81.316995,100,256.753728
95.708442,100,257.993897
34.235347,100,259.994246
18.2,100,261.399544
35.3,100,263.000684
302.214812,100,264.667759
157.897603,100,266.513775
180.671449,100,268.424351
139.29633,100,269.902024
126.775987,100,271.471674
160.075265,100,274.029629
31.5,100,276.826105
37.3,100,279.374434
80.732337,100,281.464808
26.6,100,283.039371
171.728895,100,284.591348
160.922146,100,286.074088
70.067187,100,287.57385
74.475903,100,289.390169
129.076751,100,291.371526
136.634801,100,293.251757
34.3,100,295.374065
259.377303,32,304.430382
138.453603,23,304.857381
528.522492,7,304.971742
846.348729,29,305.393668
543.175307,7,305.507045
555.190394,8,305.611754
387.936495,39,306.168897
380.396392,54,307.021739
249.542891,34,307.5895
227.4746,34,308.100905
475.6742,47,308.989387
19.2,100,311.052016
19.7,100,312.607448
51.248198,100,314.167338
24.9,100,316.091298
383.940721,100,317.826611
271.647251,100,319.720169
397.882212,39,320.45954
28.0,100,322.080427
278.25026,100,323.954418
544.4282,10,324.144155
170.304628,100,325.851926
137.290157,25,326.189701
15.3,100,327.571886
24.1,100,329.205923
33.2,100,330.789724
37.2,100,332.362409
208.325129,100,333.927537
207.132935,100,335.961451
33.7,100,337.674136
83.91505,100,340.076307
62.457567,100,341.646627
91.440159,100,343.27535
37.4,100,345.017888
81.788272,100,346.480183
177.194162,100,347.947523
332.586125,100,349.444729
744.173277,27,349.862577
736.009551,58,350.722085
932.384722,39,351.439383
601.836699,13,351.65205
623.620607,16,351.952157
932.029674,38,352.693642
1296.798833,58,353.75266
546.724032,47,354.542753
297.060036,43,355.207924
518.67243,50,355.922349
1048.245054,46,356.664163
571.999699,9,356.815392
1322.20386,68,357.852206
103.834646,100,359.275245
36.5,100,360.804204
35.2,100,362.22483
159.709261,100,364.032952
407.011579,100,365.82205
36.5,100,367.558505
35.3,100,369.435834
35.0,100,371.409487
35.9,100,374.339595
35.9,100,376.095887
35.0,100,378.089995
33.1,100,379.713425
34.9,100,381.422574
27.6,100,383.057292
45.758495,100,384.626171
28.4,100,386.169905
28.8,100,387.8167
32.9,100,389.592162
39.9,100,391.885536
25.202123,100,393.48848
75.261517,100,394.997073
65.539255,100,396.545521
39.7,100,398.107527
39.9,100,399.636699
39.8,100,401.26314
291.991714,100,403.096596
1.344882,16,403.363377
255.911371,28,403.889305
675.204583,29,404.614444
312.957396,31,405.389292
25.0,100,407.589457
564.505871,87,409.952102
718.847771,80,411.25413
100.927829,22,411.610426
109.031966,23,411.995714
513.8201,84,413.676421
546.305026,82,415.154651
28.067519,18,415.492111
1007.420976,92,417.660392
525.302759,88,420.051888
465.864652,72,421.15022
1081.43168,40,421.679414
274.128501,100,423.077798
592.067235,12,423.280302
500.722583,64,424.346937
499.189831,82,425.472644
500.366937,60,426.198709
1251.813962,61,427.049225
1132.515674,100,428.463444
928.734822,87,429.881081
563.211611,64,430.875108
865.502661,82,432.075184
616.93659,59,433.295597
544.135307,9,433.502464
550.713904,12,433.759315
635.041503,17,434.083114
651.598817,63,435.30205
354.878644,32,435.881756
649.111047,64,436.973285
75.14713,19,437.296751
128.733398,21,437.638513
524.985783,8,437.813681
211.057001,27,438.350765
647.436114,17,438.76752
84.042391,20,439.462956
576.648583,53,441.139553
755.269543,70,442.688511
529.123194,7,442.827377
868.206559,80,444.362366
264.865336,31,445.057226
553.725704,8,445.285782
534.01668,45,446.843444
344.286821,32,447.360546
698.365473,21,447.765468
217.036253,24,448.38098
427.952419,53,449.604113
735.836154,24,450.021873
540.657616,8,450.168526
483.644865,59,451.167473
474.37321,67,452.18583
75.198979,100,453.693994
886.191335,83,454.963564
1329.629839,76,456.167234
580.208447,12,456.376735
527.140923,7,456.510371
21.2,100,457.962665
538.631955,9,458.089655
533.722972,9,458.244605
584.240776,69,459.285735
491.334803,54,460.110052
449.126388,59,460.91759
539.591027,90,462.372365
529.966632,90,463.937976
547.44595,89,465.72498
559.963961,10,465.911324
543.597342,94,467.988621
635.340146,85,469.57948
516.869099,88,470.906627
549.30484,90,472.981009
538.848318,8,473.122329
453.16022,58,474.050737
454.816721,65,475.276966
669.309356,95,476.954179
528.115383,88,478.664863
565.444816,94,480.210389
516.501393,88,490.256419
548.686463,95,492.015343
523.973306,82,493.271996
476.22068,80,494.523012
577.393377,95,496.024028
680.154722,20,496.377494
527.385085,7,496.486126
525.910249,8,496.602344
31.9,100,498.121976
86.161686,18,498.388028
433.526341,60,499.307765
521.731059,7,499.42447
606.894937,53,500.253682
654.043836,59,501.23933
553.793093,57,502.220933
547.929017,9,502.372202
368.377987,43,503.072058
430.087214,62,504.053757
515.693174,53,504.826667
590.069076,12,505.020744
573.108215,11,505.172189
546.261668,9,505.308264
624.217083,16,505.530466
212.525679,27,505.906143
571.909932,56,506.676714
527.735419,60,507.584678
438.644677,69,508.562336
543.478621,7,508.680249
561.514839,9,508.822252
483.729441,57,509.85645
525.173071,71,511.042782
448.610897,65,512.066868
551.493193,8,512.217074
613.900192,58,513.100754
547.485157,91,514.52399
603.51851,93,516.095831
855.957732,98,517.765066
35.9,100,519.601696
140.902925,25,520.019561
39.8,100,521.726389
39.1,100,524.046805
39.7,100,525.591347
39.7,100,527.212283
25.0,100,528.851688
39.8,100,530.813156
503.23656,93,532.577356
20.9,100,534.258256
133.200474,100,536.006494
295.621475,63,537.076683
79.058877,100,538.764221
56.850402,100,541.041283
24.4,100,542.904729
26.5,100,545.403937
45.657153,100,547.596834
31.6,100,549.720145
20.8,100,552.185474
21.0,100,553.776204
176.216699,100,555.223458
21.7,100,557.177759
173.998001,100,559.997253
10.7,100,563.597373
599.398047,15,563.930913
6.5,100,566.113719
185.257238,100,568.022692
35.471965,100,570.265591
6.7,100,572.440008
3.0,100,575.060302
22.5,100,577.225092
13.0,100,579.676385
16.8,100,581.555885
376.819238,62,582.72186
562.238261,56,583.685654
130.247677,20,584.021905
37.6,100,585.986332
36.3,100,587.812551
129.907298,100,589.876643
33.2,100,591.704117
35.8,100,593.585969
247.041193,100,595.280934
28.4,100,597.062198
37.4,100,598.922836
13.7,100,601.053007
10.2,100,602.901983
114.784061,100,606.016578
162.275035,100,608.010713
326.272367,100,610.094671
237.549716,100,612.052393
9.6,100,613.801992
262.802545,100,615.535805
37.007562,100,617.552387
10.4,100,619.277163
331.691641,100,621.197901
14.2,100,622.885406
16.2,100,624.346636
50.538614,100,625.772309
179.887596,100,627.289513
12.7,100,628.752209
19.4,100,630.392313
21.8,100,631.95223
52.269727,100,633.902218
7.3,100,636.241353
42.840431,17,636.655634
17.662186,100,639.260041
11.4,100,641.935823
25.071038,100,643.563907
20.7,100,645.76404
109.398006,100,647.744972
269.318134,100,649.440183
19.9,100,651.230812
13.0,100,653.371936
16.4,100,655.309201
15.8,100,657.401889
56.140589,18,657.839634
21.1,100,659.729696
21.8,100,661.452806
21.049927,100,663.139568
17.9,100,664.902426
5.8,100,667.168145
19.9,100,668.740521
17.5,100,670.472482
6.4,100,672.523007
23.496311,100,674.090358
139.601859,100,675.548435
211.981289,29,675.941088
18.1,100,677.564449
162.406828,100,688.498981
30.4,100,689.853475
64.898874,18,690.102023
23.5,100,691.513743
654.559806,63,692.435384
21.6,100,693.916465
731.493977,69,694.972616
17.6,100,696.405995
690.742178,58,697.210476
627.402957,60,698.026019
532.557151,51,698.757499
1326.044517,73,699.942653
37.623301,100,700.822139
305.187015,31,701.275081
41.340545,18,701.535688
382.910088,34,701.985675
525.668277,53,702.747239
405.220459,40,703.367543
728.70177,22,703.688059
393.077512,38,704.107321
442.118671,45,704.50519
586.756859,59,705.074409
196.528394,30,705.488777
284.087755,35,706.022225
95.73919,20,706.358912
547.784559,56,707.129435
560.00917,58,707.945505
3.1,100,709.307691
15.5,100,710.253638
18.6,100,711.475785
229.001743,27,711.701841
188.037894,100,712.755292
17.7,100,714.675891
28.5,100,716.101435
32.1,100,717.535598
33.1,100,718.375892
34.7,100,719.651931
29.8,100,721.006035
157.034393,100,722.540217
31.5,100,723.882568
32.7,100,725.27217
104.567836,100,726.518365
379.675855,100,727.832367
33.9,100,728.63936
33.1,100,730.030129
24.6,100,731.402607
32.7,100,732.739689
35.0,100,734.088694
32.7,100,735.464968
90.563112,100,736.934589
368.341063,100,737.901909
35.2,100,739.098643
32.3,100,740.959326
34.9,100,742.328041
36.5,100,743.596488
25.6,100,744.890107
19.7,100,746.239546
29.9,100,747.546089
31.7,100,748.817272
63.046985,100,750.051678
27.0,100,751.090834
22.7,100,752.480639
19.5,100,753.843128
27.7,100,755.221716
65.732514,100,756.5854
24.7,100,757.943954
47.056897,100,759.391517
31.4,100,760.351839
33.4,100,761.427134
24.3,100,762.701741
30.9,100,763.951931
34.5,100,765.423701
30.8,100,767.562073
66.204917,100,768.873302
43.880476,100,770.094956
35.3,100,771.401938
35.8,100,772.879888
36.5,100,774.401717
36.1,100,775.383262
36.5,100,776.878305
202.444785,100,778.032048
38.1,100,779.101949
32.5,100,780.49465
39.8,100,781.887097
37.2,100,783.112216
39.1,100,784.20372
39.7,100,785.543394
39.3,100,786.960959
38.4,100,787.92404
26.8,100,788.821928
38.9,100,790.100905
189.957268,100,791.352604
20.245201,100,793.13563
32.202388,100,794.439131
76.019425,100,795.700585
189.790381,100,797.030368
532.114804,9,797.172707
586.864733,16,797.351042
66.402727,17,797.502541
56.16409,19,797.663075
20.8,100,798.929546
23.5,100,799.913594
20.7,100,801.195738
251.943711,100,802.633424
389.188117,100,803.941898
23.9,100,805.254103
31.0,100,806.582893
143.010769,100,807.913285
30.7,100,809.272196
248.101944,100,810.595881
657.054156,71,811.157817
36.9,100,812.444402
597.620327,18,812.698776
554.221314,58,813.511332
357.787581,43,814.121814
214.265746,100,815.465825
29.330626,100,816.847526
224.618491,35,817.307283
469.567824,95,818.630935
51.068205,37,828.120151
169.359135,39,828.65377
262.84794,44,829.25609
352.700686,49,829.887907
275.080352,44,830.549165
274.396246,50,831.12168
269.936159,46,831.589472
528.77313,11,831.709626
212.481286,41,832.12348
548.671325,16,832.353859
262.2389,45,832.957462
172.033827,37,833.540214
243.839762,46,834.114838
202.027688,43,834.6407
333.923012,43,834.989536
526.075477,15,835.124816
632.397536,76,836.16657
575.794385,17,836.423476
185.900476,100,837.672075
20.0,100,838.733844
174.018677,40,839.270044
330.037106,48,839.970574
552.69047,18,840.251834
117.420123,51,841.031407
591.436121,20,841.321718
450.193304,68,842.330028
215.501732,52,843.139543
139.692709,38,843.757653
221.057777,44,844.373348
503.743783,67,845.314802
25.6,100,846.79133
320.871792,43,847.271625
285.488216,46,847.714501
339.647044,55,848.253624
43.661954,100,849.344637
524.91217,21,849.585402
20.211577,100,850.812328
210.829658,36,851.179862
50.440459,100,852.283798
371.617263,70,853.761395
192.385424,33,854.235574
129.62917,42,854.896422
38.964451,100,856.265558
88.293022,100,857.343607
608.415841,72,858.431174
413.328367,92,859.654703
467.058495,73,860.701587
545.34863,73,861.823832
619.774697,66,862.572423
572.429646,71,863.387268
534.388933,82,864.512961
479.795702,78,865.705913
171.294245,25,866.047707
441.444849,52,866.690306
153.094427,49,867.280198
272.853911,100,868.855489
106.405674,21,869.172082
29.1,100,870.66685
23.8,100,871.701677
208.587588,57,872.568868
18.4,100,873.981836
24.1,100,875.117567
22.5,100,876.572752
17.6,100,877.907323
29.0,100,879.189169
23.2,100,881.339363
22.2,100,882.561789
473.007965,59,883.298705
10.543836,100,884.652089
269.0263,36,885.115702
439.082033,51,885.951588
513.40346,53,886.730381
749.390836,67,887.782055
463.203966,48,888.54143
6.832648,100,889.912775
573.064926,12,890.085253
402.060191,45,890.77638
739.983876,72,891.821114
544.040583,16,892.113019
535.679283,96,893.062361
543.386752,96,894.219354
612.355064,60,895.072025
563.215718,13,895.257159
510.640298,57,896.074569
536.408671,11,896.269127
408.376615,59,896.927105
552.883777,57,897.472947
597.516662,52,898.001555
553.454877,93,899.246485
743.553498,96,900.576454
236.731254,26,900.914233
557.355965,56,901.765551
563.090992,59,902.382385
527.101213,93,903.362496
955.968735,81,904.409583
499.215667,60,905.089554
510.77086,84,906.140132
850.997258,75,907.167367
451.147921,62,908.830229
735.056555,66,909.730431
592.746907,67,910.651875
644.52399,69,911.589537
655.459464,69,912.367035
412.580427,62,913.167775
661.848062,76,913.944827
444.938997,68,914.852514
543.841881,70,915.787769
106.939834,100,917.122545
35.7,100,918.518501
199.507171,28,918.894468
148.247132,82,920.033535
143.548755,100,921.103694
129.36351,24,921.363487
38.06551,100,922.556802
401.057522,100,923.885461
37.5,100,925.293795
35.3,100,926.747321
34.6,100,927.759884
22.4,100,929.034336
169.850398,27,929.37443
390.566603,55,930.117284
364.511376,45,930.72181
9.6,100,932.113486
18.4,100,933.270353
52.619013,100,935.080457
284.663643,35,935.551751
21.7,100,936.870536
215.105564,100,938.321749
20.3,100,939.722641
78.489374,100,941.047942
25.2,100,942.383059
303.819163,37,942.97927
27.8,100,944.165297
368.493564,42,944.580876
33.486695,100,945.975538
179.566508,26,946.311349
406.597089,46,946.939448
21.4,100,948.259618
22.6,100,949.755108
9.2,100,951.017531
139.516736,100,952.335658
15.6,100,953.640944
264.564523,40,954.177459
17.5,100,955.215287
30.6,100,956.655583
31.0,100,957.636006
96.851194,23,957.823697
193.731934,25,958.026121
24.2,100,959.27571
31.0,100,970.731435
347.05202,100,972.103948
25.1,100,972.960812
589.766253,51,973.389489
491.395302,52,973.871047
276.655684,100,975.151868
174.702795,24,975.451587
76.258278,100,976.835117
27.1,100,978.364643
570.681483,13,978.581993
18.0,100,979.858825
566.925439,13,979.993382
538.193478,10,980.087721
24.4,100,980.979372
21.0,100,982.251557
272.970315,100,983.685839
157.717368,26,984.035494
604.866697,50,984.571705
65.707077,100,985.601665
533.04493,10,985.689265
38.4,100,986.621935
29.4,100,987.864395
555.776189,10,987.986129
36.3,100,989.234157
36.3,100,990.623328
51.704025,100,991.479065
388.218483,100,992.70493
209.113146,100,993.949508
302.58361,100,995.977945
37.3,100,997.331239
34.6,100,998.706374
36.4,100,999.872402
35.3,100,1001.205364
34.2,100,1002.512095
38.2,100,1003.90282
35.4,100,1005.340213
18.3,100,1006.625491
11.4,100,1007.875094
11.6,100,1009.185571
36.3,100,1010.488244
37.3,100,1011.809071
28.8,100,1013.071892
27.20405,100,1014.375333
9.1,100,1015.602927
13.0,100,1016.871981
11.4,100,1018.109234
10.4,100,1019.455692
14.5,100,1020.724923
28.310425,100,1022.793593
227.759226,31,1023.224822
9.1,100,1024.726458
73.328947,29,1025.025407
17.2,100,1026.177001
956.192642,100,1027.635665
21.8,100,1029.053252
255.53062,33,1029.540145
12.8,100,1031.006228
592.902727,64,1031.989707
40.194187,100,1033.305496
184.046339,28,1033.694615
154.217797,26,1034.026004
14.8,100,1035.213993
564.288248,54,1035.75086
157.287512,100,1037.000998
427.186779,49,1037.680652
608.403192,59,1038.416526
21.6,100,1039.652047
18.1,100,1040.925216
52.096157,100,1042.286639
25.2,100,1043.542282
798.640364,89,1044.732302
17.6,100,1046.117494
82.959792,100,1047.063794
135.251513,100,1048.947942
106.289319,100,1050.26428
26.1,100,1051.501845
20.3,100,1052.826938
554.488694,35,1053.286606
20.3,100,1054.596487
21.4,100,1055.948039
15.0,100,1057.085609
27.0,100,1058.302379
653.331727,53,1059.039828
117.497871,77,1060.122075
246.744035,100,1061.48938
18.5,100,1062.843307
27.3,100,1064.208368
17.6,100,1065.6021
39.59958,100,1066.951741
94.158326,100,1067.952821
12.4,100,1069.289187
342.795646,100,1070.651497
57.27509,100,1072.007109
26.744454,100,1073.304216
353.718371,100,1075.376724
63.994864,100,1076.709788
30.0,100,1078.232824
576.927977,20,1078.467448
585.196818,74,1079.205319
546.480921,59,1080.036117
573.881496,75,1081.059048
462.6613,66,1081.842973
525.403389,85,1083.092597
606.422154,19,1083.429522
601.822187,65,1084.276534
526.851977,11,1084.422143
156.279376,23,1084.740203
457.372988,56,1085.5072
543.055977,14,1085.708545
487.447872,71,1086.741435
472.246651,77,1087.856019
28.4,100,1089.391281
32.7,100,1090.558321
34.0,100,1091.914165
335.397232,100,1093.338085
329.254484,100,1094.821968
401.558496,100,1096.249033
457.985219,52,1097.100626
39.0,100,1098.353337
423.281895,38,1098.841326
557.130153,51,1099.613543
311.081722,100,1101.026278
33.2,100,1102.477746
26.7,100,1115.01441
430.862332,55,1115.776635
314.934362,36,1116.285552
538.861495,10,1116.442887
647.067137,75,1117.536329
99.153034,100,1119.112138
35.6,100,1120.589231
28.592676,100,1122.017554
105.110174,22,1122.38784
371.753794,100,1123.914092
31.7,100,1125.392253
30.3,100,1126.848626
35.3,100,1128.401021
30.0,100,1129.883368
28.0,100,1131.339425
33.0,100,1132.685318
8.3,100,1134.102758
24.4,100,1135.126272
26.7,100,1136.693389
26.8,100,1138.117447
147.224762,100,1139.525024
28.3,100,1140.971708
15.6,100,1142.305373
29.1,100,1144.386465
153.627197,100,1145.791908
294.146599,100,1147.112437
28.7,100,1148.360582
107.757381,100,1149.721984
307.879326,100,1151.206135
17.7,100,1152.588668
37.4,100,1154.043597
32.45808,100,1155.575906
22.9,100,1157.13045
27.0,100,1158.525151
25.9,100,1159.893233
31.6,100,1161.259608
48.037201,100,1162.647747
20.4,100,1163.99265
89.989796,100,1165.39564
29.7,100,1166.743503
32.5,100,1168.021776
34.5,100,1169.32176
28.5,100,1170.712894
28.9,100,1172.643876
47.356979,100,1173.980194
257.292686,100,1175.315711
160.901279,100,1176.654955
34.1,100,1177.985244
30.9,100,1179.144723
33.17233,100,1180.50197
250.276387,100,1182.041787
231.831192,100,1183.452694
60.721066,100,1184.83528
264.647862,100,1186.139457
152.341637,100,1187.467522
35.1,100,1188.616551
350.822827,100,1189.890947
242.481885,100,1191.222037
88.042579,100,1192.521846
35.6,100,1193.839588
29.1,100,1195.193089
142.409815,100,1196.580338
266.728862,100,1198.072836
99.406065,100,1200.14639
183.93917,100,1201.540281
190.592428,93,1202.875671
23.0,100,1204.302151
289.49599,100,1205.646794
81.691889,100,1207.202027
27.5,100,1208.640416
32.151084,100,1209.994629
8.9,100,1211.660204
18.474574,100,1213.551894
8.1,100,1215.14644
18.1,100,1216.889835
187.120789,80,1218.040579
19.454942,100,1219.377771
18.544292,100,1220.840677
27.4,100,1222.46618
34.1,100,1224.027525
93.780859,100,1225.906321
33.8,100,1227.445065
15.9,100,1228.903943
33.3,100,1231.498648
8.8,100,1233.293921
34.2,100,1234.839161
28.711261,100,1236.259301
10.5,100,1237.596974
11.7,100,1239.275267
7.0,100,1240.904518
115.683067,48,1241.521795
9.3,100,1242.84129
72.608758,100,1244.17354
17.062488,100,1245.514925
27.5,100,1246.90574
95.471691,21,1247.163583
6.3,100,1248.410419
191.859177,29,1248.797826
14.130241,16,1249.026923
117.41367,23,1249.297008
77.806607,20,1249.539216
72.135625,19,1249.909137
91.541116,21,1250.118246
10.4,100,1251.245565
116.945123,23,1251.561913
93.069764,21,1251.833287
110.00692,22,1252.13944
194.577799,30,1252.51791
12.0,100,1253.974497
12.4,100,1255.358382
91.365946,21,1255.53912
7.5,100,1256.855307
12.176739,16,1257.106514
117.039328,23,1257.435133
7.0,100,1258.878119
118.801012,25,1271.609485
18.2,100,1272.8606
68.716675,100,1274.187151
115.760578,22,1274.465505
68.792691,19,1274.730651
16.9,100,1276.246447
122.917436,23,1276.571255
69.381983,19,1276.812429
16.9,100,1277.901473
24.336497,100,1279.264267
340.727802,38,1279.739896
30.9,100,1280.99522
23.675916,100,1282.332572
16.3,100,1283.665141
22.5,100,1285.07389
28.3,100,1286.235349
25.2,100,1287.62226
23.9,100,1288.768872
24.0,100,1290.021661
30.2,100,1291.273173
31.963025,100,1292.65374
40.99859,100,1294.009223
30.8,100,1295.398724
26.7,100,1296.789128
27.3,100,1298.639217
78.634753,100,1299.745555
308.374065,100,1301.117141
22.2,100,1302.40416
104.862308,100,1303.704234
33.1,100,1305.001522
273.909902,100,1306.342887
34.6,100,1307.674662
230.757694,100,1308.890712
34.9,100,1310.093111
176.869263,100,1311.415884
31.4,100,1312.74418
354.791209,100,1314.162517
99.670872,100,1315.525128
34.2,100,1316.901647
34.3,100,1318.317346
35.7,100,1319.821636
36.9,100,1321.193548
92.934122,100,1322.560144
37.9,100,1324.031404
23.9,100,1326.190974
23.9,100,1327.667046
27.9,100,1329.136045
238.474966,35,1329.621787
25.7,100,1331.244222
25.5,100,1332.921697
25.7,100,1334.357752
27.5,100,1335.747276
157.188061,32,1336.189628
23.2,100,1337.619042
23.1,100,1339.112048
18.2,100,1340.595088
21.4,100,1342.237478
27.9,100,1343.800211
251.935645,41,1344.447971
21.6,100,1345.972272
117.870027,23,1346.35082
206.499206,41,1346.979271
21.6,100,1348.401734
36.4,100,1349.839298
22.1,100,1351.302399
19.526047,100,1352.953331
10.5,100,1354.491155
216.256668,38,1355.135048
19.4,100,1357.740644
241.272097,33,1358.341607
18.4,100,1359.826504
21.5,100,1361.235199
49.072999,100,1362.691899
18.013613,100,1364.16173
381.245974,50,1364.891944
8.4,100,1366.271535
8.9,100,1367.595114
5.760442,11,1367.749848
231.499481,43,1368.402464
311.702985,51,1369.064613
337.605855,60,1369.84608
32.494736,100,1371.263936
594.374891,74,1372.297267
16.707385,41,1372.867598
24.0,100,1374.207742
138.598428,53,1375.138992
25.1,100,1376.554308
22.5,100,1377.975976
26.1,100,1379.431776
389.765116,76,1380.579879
22.0,100,1382.039289
62.368028,100,1383.501843
79.424446,100,1385.141248
27.556575,100,1387.644461
18.1,100,1389.202365
24.6,100,1390.80657
25.987922,100,1392.56472
